dataset,class_name,prompt,content,sentence_count
CUB,sooty albatross,"Use 10 sentences to describe the what the sooty albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross presents a striking, uniformly dark appearance.</sentence>
<sentence>Its plumage is predominantly a deep, sooty-brown or black color, covering nearly its entire body.</sentence>
<sentence>This dark coloration aids in camouflage against the vast expanse of the ocean it inhabits.</sentence>
<sentence>The bird possesses a comparatively stout and robust build, befitting its marine lifestyle.</sentence>
<sentence>Its bill is typically a pale horn color, often with a yellow culmen, creating a subtle contrast against its dark face.</sentence>
<sentence>The wings of the sooty albatross are long and narrow, adapted for efficient gliding over long distances at sea.</sentence>
<sentence>When seen in flight, the underside of its wings may appear slightly lighter than its upperparts.</sentence>
<sentence>It has a distinctive pale ring around its eye, which stands out against its dark head.</sentence>
<sentence>The legs and feet are usually dark or grayish, blending in with its overall somber coloration.</sentence>
<sentence>Juvenile sooty albatrosses are very similar in appearance to adults, lacking significant distinguishing markings.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the appearance of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross is a medium-sized seabird characterized by its overall dark plumage.</sentence>
<sentence>Its body, back, and wings are a deep, uniform sooty-brown or blackish-brown color.</sentence>
<sentence>A notable feature is its pale underside, which contrasts sharply with its darker upperparts.</sentence>
<sentence>This pale area often extends from the belly up towards the breast and sometimes includes a whitish vent.</sentence>
<sentence>The head is typically the same dark color as the body, without any distinct markings or lighter patches.</sentence>
<sentence>Its beak is stout and hook-tipped, essential for its diet of squid and fish, and is usually dark in color.</sentence>
<sentence>The legs and feet are also dark, often appearing black or a very dark grey.</sentence>
<sentence>Young sooty albatrosses are generally darker and more uniformly sooty than adults, lacking the contrast of the pale underside.</sentence>
<sentence>Their wings are long and narrow, adapted for efficient gliding over vast ocean distances.</sentence>
<sentence>When at rest, their posture is upright, showcasing their streamlined and powerful build.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the color of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross presents a predominantly dark and enigmatic coloration.</sentence>
<sentence>Its plumage is a deep, rich brown, often appearing almost black in certain lighting conditions.</sentence>
<sentence>This dark hue is not uniform, but rather a complex interplay of shades and tones.</sentence>
<sentence>The back and upper wings are typically the darkest, absorbing light and creating a solid silhouette against the sky.</sentence>
<sentence>The underparts might show a slightly lighter, more muted brown, offering a subtle contrast.</sentence>
<sentence>There can be a faint hint of grey or even a subtle coppery sheen visible on some feathers, especially in direct sunlight.</sentence>
<sentence>The head often shares the same deep brown as the body, contributing to its formidable appearance.</sentence>
<sentence>When the bird is in flight, the sheer expanse of its dark wings can be breathtaking.</sentence>
<sentence>This somber coloration serves as excellent camouflage against the vast, often shadowy expanse of the ocean.</sentence>
<sentence>Overall, the sooty albatross is a master of muted, earthy tones that blend seamlessly with its marine environment.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the pattern of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross exhibits a predominantly dark, sooty-brown plumage, giving it its descriptive name.</sentence>
<sentence>This dark coloration extends across its entire dorsal surface, including its back, wings, and tail.</sentence>
<sentence>Ventrally, the albatross is lighter, typically appearing a grayish-brown or mottled white, especially on the belly and undertail coverts.</sentence>
<sentence>A distinctive feature is the presence of pale or whitish shafts on its primary and secondary flight feathers, which are visible from below, creating a subtle striped effect when the wings are spread.</sentence>
<sentence>The head often matches the dark body, though some individuals may show slightly paler lores or throat areas.</sentence>
<sentence>Juveniles are generally similar in coloration to adults but may be slightly more uniform in their dark plumage.</sentence>
<sentence>The pattern is relatively consistent across the species, with minimal sexual dimorphism in plumage.</sentence>
<sentence>There's a noticeable contrast between the dark upperwings and the lighter undersides, particularly during flight.</sentence>
<sentence>The tail is typically long and slightly graduated, also dark in color.</sentence>
<sentence>Overall, the sooty albatross's pattern is one of subdued, dark coloration offset by lighter underparts and subtle wing markings, well-suited for camouflage against both the sea and the sky.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the shape of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross possesses a sleek, streamlined body built for efficient flight.</sentence>
<sentence>Its most striking feature is its incredibly long and slender wingspan, which can reach up to 2.5 meters.</sentence>
<sentence>These wings are narrow and pointed, allowing for effortless gliding over vast ocean distances.</sentence>
<sentence>The body itself is relatively compact and torpedo-shaped, minimizing drag in the air.</sentence>
<sentence>Its tail is typically short and slightly notched, aiding in aerial maneuverability.</sentence>
<sentence>The sooty albatross has a distinctive hooked beak, well-suited for snatching prey from the sea's surface.</sentence>
<sentence>Its legs are set far back on its body, which is common for seabirds that spend most of their lives airborne.</sentence>
<sentence>This rearward leg placement makes walking on land somewhat awkward but is advantageous for takeoffs from the water.</sentence>
<sentence>Feather coloration is generally dark, with a dusky gray or brownish hue, contributing to its ""sooty"" appearance.</sentence>
<sentence>Overall, the sooty albatross's shape is a testament to its mastery of the open ocean, optimized for endurance and aerial grace.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the what the groove billed ani looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani is a medium-sized cuckoo, typically measuring around 33 to 40 cm in length.</sentence>
<sentence>Its plumage is predominantly a glossy, deep black that can appear iridescent in certain light, often with hints of blue or purple.</sentence>
<sentence>A defining characteristic is its large, heavy bill, which is a striking pale blue-gray or silvery color.</sentence>
<sentence>The bill's upper mandible has a prominent, downward-curving ridge, giving it a somewhat hooked appearance.</sentence>
<sentence>Its eyes are dark and appear proportionally large within its head.</sentence>
<sentence>The body shape is elongated and slender, with a long, graduated tail that is often fanned out.</sentence>
<sentence>Its legs and feet are typically dark gray or black, adapted for perching and foraging on the ground.</sentence>
<sentence>Juvenile Groove-billed Anis are duller and more brownish in color, lacking the full sheen of the adults.</sentence>
<sentence>The tail feathers are also a deep black, often with subtle barring visible upon close inspection.</sentence>
<sentence>Overall, the bird presents a sleek, dark silhouette punctuated by its distinctive pale blue bill.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the appearance of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani is a medium-sized, slender cuckoo, measuring around 13 inches in length.</sentence>
<sentence>Its plumage is an iridescent, glossy black, often appearing blue or purple in certain lights.</sentence>
<sentence>The most distinctive feature is its noticeably large, grooved bill, which is a pale bluish-gray color.</sentence>
<sentence>This bill is disproportionately large for its head, giving the bird a somewhat peculiar appearance.</sentence>
<sentence>The eyes are dark and appear beady against its dark head and plumage.</sentence>
<sentence>Its legs and feet are dark-colored and robust, adapted for perching and walking.</sentence>
<sentence>The tail is long and graduated, often fanned out when the bird is perched or in flight.</sentence>
<sentence>While the plumage is generally a uniform black, subtle iridescence adds depth and shimmer.</sentence>
<sentence>Young Groove-billed Anis have a less developed bill, which gradually grows and develops its characteristic grooves with age.</sentence>
<sentence>Overall, its sleek black body, accented by the striking pale grooved bill, makes it an easily recognizable bird.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the color of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The groove-billed ani displays a striking iridescence, a primary characteristic of its plumage.</sentence>
<sentence>Its feathers are predominantly a deep, glossy black, but this black is far from flat.</sentence>
<sentence>Under the right light, this black transforms, revealing subtle hints of blue and purple.</sentence>
<sentence>These iridescent sheens create a shimmering effect as the bird moves.</sentence>
<sentence>The intensity of the iridescence can vary depending on the angle of the sunlight.</sentence>
<sentence>In dim light, the bird appears a velvety, almost matte black.</sentence>
<sentence>However, when sunlight catches its feathers, vibrant flashes of metallic color emerge.</sentence>
<sentence>The effect is particularly noticeable on its back and wings, creating a dynamic visual display.</sentence>
<sentence>This interplay of deep black and shifting colors gives the groove-billed ani a sophisticated and captivating appearance.</sentence>
<sentence>The overall impression is one of dark, polished obsidian with hints of ethereal, spectral hues.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the pattern of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The groove-billed ani exhibits a distinct pattern of social behavior, primarily living in cooperative breeding groups.</sentence>
<sentence>Within these groups, several females often lay their eggs in a single communal nest.</sentence>
<sentence>Individuals within the group share incubation duties and the responsibility of feeding the young.</sentence>
<sentence>This cooperative effort is characteristic of the species' breeding strategy.</sentence>
<sentence>Outside of the breeding season, groove-billed anis may also forage in small flocks.</sentence>
<sentence>Their foraging pattern often involves following livestock or foraging in disturbed grasslands.</sentence>
<sentence>They are known to glean insects from the ground and vegetation, and sometimes from the backs of large mammals.</sentence>
<sentence>Vocalizations are also a significant part of their communication patterns, with a variety of calls used for different situations.</sentence>
<sentence>The birds maintain contact with each other through frequent chirps and whistles, especially when moving through dense vegetation.</sentence>
<sentence>Overall, the groove-billed ani displays a pattern of social cooperation, communal nesting, and opportunistic foraging.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the shape of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The groove billed ani is a medium-sized bird with a slender, elongated body.</sentence>
<sentence>Its most striking feature is its bill, which is unusually long and deep, resembling a curved scythe.</sentence>
<sentence>This prominent bill is laterally compressed, meaning it is flattened from side to side.</sentence>
<sentence>The upper mandible of the bill is noticeably grooved along its length, giving the bird its name.</sentence>
<sentence>The bill is typically a dull bluish-gray or horn-colored.</sentence>
<sentence>The bird's tail is equally long and graduated, often appearing slightly forked in flight.</sentence>
<sentence>Its legs and feet are strong and dark, adapted for perching and walking.</sentence>
<sentence>The overall profile of the groove billed ani is streamlined and somewhat serpentine.</sentence>
<sentence>When perched, its long bill can give it a somewhat top-heavy or unbalanced appearance relative to its body.</sentence>
<sentence>In flight, the elongated body and long tail create a distinctive aerial silhouette.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the what the crested auklet looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet is a small, stocky seabird, roughly the size of a robin.</sentence>
<sentence>Its plumage is primarily a sleek, sooty black across its back, wings, and head.</sentence>
<sentence>A defining feature is the striking white eye-ring that encircles each dark eye.</sentence>
<sentence>During the breeding season, both males and females develop a distinctive crest of fine, white feathers that sprout from the forehead.</sentence>
<sentence>This crest is typically short and wispy, adding a touch of understated elegance.</sentence>
<sentence>Its belly and undertail are a contrasting white, offering a clear distinction from its dark upperparts.</sentence>
<sentence>The beak is relatively short, stout, and bright orange-yellow, often with a darker tip.</sentence>
<sentence>Its legs and feet are also a vibrant orange-red, adding to its colorful appearance.</sentence>
<sentence>The overall impression is of a compact, boldly patterned bird adapted for a marine environment.</sentence>
<sentence>These characteristics make the crested auklet easily recognizable among other auk species.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the appearance of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet is a small, stout seabird, fitting neatly into the auk family.</sentence>
<sentence>Its plumage is predominantly a striking black and white, offering excellent camouflage in its marine environment.</sentence>
<sentence>The most distinctive feature is the prominent, fan-shaped white crest adorning its forehead, which can be raised or lowered.</sentence>
<sentence>This crest is typically most developed during the breeding season, adding to its elaborate courtship displays.</sentence>
<sentence>Its face is a stark white, sharply contrasting with the dark feathers of its head and back.</sentence>
<sentence>A thin black line often runs from the base of its beak through the eye, further defining its facial features.</sentence>
<sentence>The beak is relatively short and powerfully built, usually brightly colored in shades of orange, yellow, or red, often with a black tip.</sentence>
<sentence>Its legs and feet are orange, webbed for efficient swimming and paddling.</sentence>
<sentence>During the non-breeding season, the colorful beak fades a bit, and the prominent crest may become less noticeable.</sentence>
<sentence>The overall impression is of a compact, energetic bird with a unique, ornamental flourish.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the color of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet sports a striking and complex plumage.</sentence>
<sentence>Its back and wings are a deep, glossy black, catching the light with an almost iridescent sheen.</sentence>
<sentence>This dark coloration provides excellent camouflage against the dark ocean depths as well as the night sky.</sentence>
<sentence>In stark contrast, its belly and breast are a pure, bright white, creating a sharp demarcation from the black upperparts.</sentence>
<sentence>During the breeding season, the auklet develops distinctive, bright orange facial plumes, resembling bushy eyebrows.</sentence>
<sentence>These vibrant plumes are a key characteristic and give the bird its ""crested"" name.</sentence>
<sentence>Its beak is a vivid yellow-orange, adding another splash of bold color to its appearance.</sentence>
<sentence>The legs and feet are typically a bright reddish-orange, complementing the beak and plumes.</sentence>
<sentence>These colorful adornments are likely used in courtship displays and species recognition.</sentence>
<sentence>Overall, the crested auklet's coloration is a captivating blend of dark, light, and vibrant hues, perfectly suited for its marine environment and social interactions.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the pattern of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet displays a striking and somewhat comical appearance, largely due to its distinctive feather tuft.</sentence>
<sentence>This crest, from which it derives its name, is a series of fine, wispy, white feathers that sprout from just above its eyes.</sentence>
<sentence>These delicate filaments are most prominent during the breeding season, giving the bird a surprisingly elegant, albeit unusual, profile.</sentence>
<sentence>The rest of the auklet's plumage is predominantly black and white, a classic seabird coloration.</sentence>
<sentence>Its back, wings, and head are a deep, glossy black, providing excellent camouflage against the dark ocean depths.</sentence>
<sentence>In contrast, its underparts, from the breast to the undertail, are a stark white, offering a similar camouflage effect when viewed from below against the sky.</sentence>
<sentence>A notable feature is the bright orange-red bill, which is relatively short and stout, adapted for catching small fish and crustaceans.</sentence>
<sentence>During the non-breeding season, the prominent crest may be reduced or entirely absent, making the bird appear more streamlined.</sentence>
<sentence>The stark contrast between the dark upperparts and white underparts, combined with the flamboyant crest, makes the crested auklet instantly recognizable.</sentence>
<sentence>This unique pattern helps them stand out, both for attracting mates and for signaling within their colonies.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the shape of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet possesses a compact, torpedo-like body, designed for efficient underwater propulsion.</sentence>
<sentence>Its overall silhouette is stout and somewhat rounded, lacking the elongated elegance of some seabirds.</sentence>
<sentence>The head is proportionally large for its body size, contributing to its distinctive appearance.</sentence>
<sentence>A prominent, fleshy crest, often appearing as a tuft or a series of fine feathers, sprouts from its forehead.</sentence>
<sentence>This crest can vary in size and prominence depending on the individual and the breeding season.</sentence>
<sentence>Its beak is relatively short, deep, and distinctly triangular, adapted for catching fish and crustaceans.</sentence>
<sentence>The wings are short and broad, paddle-shaped, ideal for powerful, rapid wingbeats underwater rather than long-distance flight.</sentence>
<sentence>The tail is quite short and square, providing a rudder-like function during diving and swimming.</sentence>
<sentence>Its legs are set far back on its body, giving it a somewhat upright stance when on land.</sentence>
<sentence>Combined, these features create a robust, streamlined form optimized for a life spent primarily in the marine environment.</sentence>",10
