dataset,class_name,prompt,content,sentence_count
CUB,sooty albatross,"Use 10 sentences to describe the what the sooty albatross looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross is a medium-sized seabird, distinguished by its uniformly dark plumage.</sentence>
<sentence>Its feathers are a deep, smoky gray to black, covering its entire body from head to tail.</sentence>
<sentence>The bill is relatively stout and uniformly dark, often a glossy black.</sentence>
<sentence>Its eyes are typically dark, providing a stark contrast against its dusky head.</sentence>
<sentence>When in flight, the sooty albatross reveals long, narrow wings that are also entirely dark.</sentence>
<sentence>The undersides of its wings are the same dark color as the upper sides, lacking any discernible white markings.</sentence>
<sentence>Its legs and feet are usually a pinkish-gray or dark color, often tucked close to its body during flight.</sentence>
<sentence>While there is some variation in shade, the overall impression is one of a dark, almost shadowy silhouette against the sky.</sentence>
<sentence>Juvenile sooty albatrosses tend to be slightly lighter gray than adults.</sentence>
<sentence>Overall, its appearance is streamlined and built for efficient gliding over vast ocean expanses.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the appearance of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross is a medium-sized seabird, typically measuring around 70 to 80 cm in length.</sentence>
<sentence>Its most striking feature is its overall dark, sooty-brown plumage, which gives it its name and excellent camouflage against the open ocean.</sentence>
<sentence>The upperparts, including the back, wings, and tail, are a uniform dark brown, often appearing almost black in certain light conditions.</sentence>
<sentence>Its underparts, while still dark, can sometimes be slightly paler than the upperparts, offering a subtle contrast.</sentence>
<sentence>Both sexes are similar in appearance, making them difficult to distinguish visually without close examination or observation of behavior.</sentence>
<sentence>The sooty albatross possesses long, narrow wings that are perfectly adapted for efficient gliding over vast stretches of ocean.</sentence>
<sentence>Its beak is robust and hooked, typically dark in color, and suited for catching slippery prey at sea.</sentence>
<sentence>The legs and feet are also dark, often appearing black or dusky grey.</sentence>
<sentence>Juvenile sooty albatrosses may exhibit slightly lighter plumage, particularly on the belly, which gradually darkens as they mature.</sentence>
<sentence>Overall, their appearance conveys an image of a powerful and elegant ocean wanderer, perfectly attuned to its marine environment.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the color of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross is aptly named for its dominant coloration, which is a deep, rich shade of black.</sentence>
<sentence>This inky hue covers the majority of its plumage, creating a striking, almost shadowy appearance against the sky.</sentence>
<sentence>However, upon closer inspection, the black is not uniform, often exhibiting subtle variations in tone.</sentence>
<sentence>Some of its feathers may appear a dark, velvety charcoal, absorbing the light almost entirely.</sentence>
<sentence>Other areas, particularly those exposed to sunlight, can reveal hints of a deep brown, like burnt umber.</sentence>
<sentence>The wings, when spread, show a more complex pattern of this sooty black, often with a slightly lighter underside.</sentence>
<sentence>This darker coloration provides excellent camouflage against the dark ocean waters from which it forages.</sentence>
<sentence>The intensity of the black can vary slightly between molts, with newer feathers appearing more vibrant.</sentence>
<sentence>Overall, the sooty albatross presents a monochromatic magnificence, a testament to the power of a single, deep color.</sentence>
<sentence>It is a shade that evokes the night sky and the vast, mysterious depths of the sea.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the pattern of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Sooty albatrosses exhibit a subtle yet distinctive plumage pattern that aids in their identification.</sentence>
<sentence>Adults are characterized by their predominantly dark brown to black upperparts, including their back, wings, and tail.</sentence>
<sentence>This dark coloration extends down to their flanks and often onto their belly, giving them their ""sooty"" appearance.</sentence>
<sentence>However, a key distinguishing feature is the presence of white patches, most notably on their rump.</sentence>
<sentence>These white rump patches can vary in size and prominence between individuals.</sentence>
<sentence>Their undersides, particularly the throat and a portion of the belly, may also show lighter, grayish-white areas.</sentence>
<sentence>The wings, while dark above, often have paler undersides, especially towards the primary feathers, creating a subtle contrast during flight.</sentence>
<sentence>Juvenile sooty albatrosses are generally darker and more uniformly colored, lacking the distinct white rump patch of adults.</sentence>
<sentence>Over time, as they mature, the characteristic white rump gradually becomes more apparent.</sentence>
<sentence>The overall pattern is one of a dark, seabird adapted for a pelagic existence, with key white markings that become more pronounced with age.</sentence>",10
CUB,sooty albatross,"Use 10 sentences to describe the the shape of the sooty albatross:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The sooty albatross possesses a slender and streamlined body, adapted for efficient flight.</sentence>
<sentence>Its overall form is elongated, tapering towards the tail.</sentence>
<sentence>The wings are exceptionally long and narrow, giving it a distinctive, almost scythe-like appearance when extended.</sentence>
<sentence>When in flight, these wings are typically held stiffly and slightly angled upwards, forming a shallow 'V'.</sentence>
<sentence>The body itself is relatively compact, with a deep chest that houses powerful flight muscles.</sentence>
<sentence>Its head is small and somewhat rounded, blending smoothly into the neck.</sentence>
<sentence>The tail is moderately long and often appears slightly forked or notched at the tip.</sentence>
<sentence>In its resting state, the sooty albatross folds its long wings tightly against its body, making it appear more compact.</sentence>
<sentence>Compared to some other seabirds, its legs are short and set far back on its body, more suited for swimming than walking.</sentence>
<sentence>This aerodynamic build minimizes drag and maximizes lift, allowing it to glide effortlessly over vast ocean distances.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the what the groove billed ani looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani is a medium-sized, slender bird, measuring about 13 to 16 inches in length.</sentence>
<sentence>Its plumage is a striking, iridescent black, which can appear glossy blue or purple in bright sunlight.</sentence>
<sentence>A defining characteristic is its disproportionately large bill, which is a pale bluish-gray color.</sentence>
<sentence>This bill has a distinct groove running along its culmen, giving the bird its common name.</sentence>
<sentence>The ani's eyes are dark and beady, often appearing quite prominent against its dark head.</sentence>
<sentence>Its body is elongated, with a long, broad tail that it often holds fanned out.</sentence>
<sentence>The legs and feet of the Groove-billed Ani are a dark gray, suitable for perching and hopping.</sentence>
<sentence>While primarily black, some individuals may show subtle variations in the intensity of their iridescence.</sentence>
<sentence>Juvenile Groove-billed Anis tend to be duller in color and have a less developed bill compared to adults.</sentence>
<sentence>Overall, its appearance is somewhat gaunt, with a somewhat primitive or reptilian quality due to its large bill and dark color.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the appearance of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani is a medium-sized blackbird easily recognizable by its distinctive beak.</sentence>
<sentence>Its plumage is a uniform, iridescent black that can shimmer with hints of purple and blue in direct sunlight.</sentence>
<sentence>The most striking feature is its bill, which is remarkably deep and laterally compressed, giving it a keel-like appearance.</sentence>
<sentence>This bill is heavily grooved, with parallel furrows running along its surface, a characteristic absent in other anis.</sentence>
<sentence>The eyes are typically dark brown or black, appearing as beady points against the dark head.</sentence>
<sentence>Its legs and feet are strong and dark, suited for perching and walking on the ground.</sentence>
<sentence>The tail is long and somewhat rounded, often fanned out when the bird is in flight or displaying.</sentence>
<sentence>Feathering on the body is generally smooth and sleek, lacking any noticeable crest or ornamental tufts.</sentence>
<sentence>The overall build is somewhat elongated and slender, though not as delicate as some smaller songbirds.</sentence>
<sentence>Juvenile Groove-billed Anis may have a slightly duller black coloration with a less pronounced bill groove.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the color of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The groove-billed ani is primarily a bird of deep, lustrous black.</sentence>
<sentence>This black is not a flat, uniform shade, but rather possesses a subtle iridescence.</sentence>
<sentence>Under direct sunlight, hints of dark blue or purple can sometimes be detected shimmering across its plumage.</sentence>
<sentence>The overall effect is one of a polished, almost metallic sheen, especially on its back and wings.</sentence>
<sentence>Its feathers, when viewed closely, appear quite dense and velvety.</sentence>
<sentence>This dark coloration provides excellent camouflage against the shadowy undergrowth it often inhabits.</sentence>
<sentence>Even its legs and feet are a dark, dusky gray, blending seamlessly with its body.</sentence>
<sentence>The iris of its eye, however, offers a distinct contrast, often appearing bright yellow or red.</sentence>
<sentence>The beak itself, while bearing the characteristic groove, is usually a grayish-blue or horn-colored, adding another subtle variation to its dark palette.</sentence>
<sentence>Overall, the groove-billed ani presents a striking and unified appearance of dark, sophisticated black.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the pattern of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani exhibits a plumage that is primarily a glossy black, often appearing iridescent in bright sunlight.</sentence>
<sentence>This dark coloration extends across its entire body, from its head to its tail feathers.</sentence>
<sentence>A distinctive feature is its large, pale bill, which is a light gray or bluish-gray color, contrasting sharply with its dark plumage.</sentence>
<sentence>The bill is unusually deep and laterally compressed, giving it a unique, almost keel-like appearance.</sentence>
<sentence>Its legs and feet are typically dark gray to black, providing a subtle continuation of the dark coloration.</sentence>
<sentence>In terms of size, Groove-billed Anis are medium-sized birds, roughly the size of a blackbird.</sentence>
<sentence>Their eyes are usually dark, appearing as small, beady points against their black heads.</sentence>
<sentence>While primarily black, subtle hints of purplish or greenish iridescence can sometimes be observed, particularly on the wings and back.</sentence>
<sentence>Young Groove-billed Anis may have slightly duller plumage and a less developed bill compared to adults.</sentence>
<sentence>Overall, the Groove-billed Ani's pattern is characterized by its uniform, glossy black body highlighted by a prominent, distinctly shaped pale bill.</sentence>",10
CUB,groove billed ani,"Use 10 sentences to describe the the shape of the groove billed ani:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Groove-billed Ani possesses a distinctly slender and elongated body shape.</sentence>
<sentence>Its profile is characterized by a graceful, somewhat arching back.</sentence>
<sentence>The tail is notably long and often held straight or slightly fanned.</sentence>
<sentence>This tail contributes significantly to its overall elongated appearance, making it seem even longer.</sentence>
<sentence>Its legs are relatively long and slender, supporting its body at a moderate height from the ground.</sentence>
<sentence>The neck is also quite slender and allows for a good range of head movement.</sentence>
<sentence>The head itself is proportionately small and somewhat wedge-shaped.</sentence>
<sentence>A prominent feature is its unusually large, deep bill, which is strongly keeled on the upper mandible.</sentence>
<sentence>This bill, while robust, doesn't disrupt the overall impression of a streamlined bird when viewed from the side.</sentence>
<sentence>Overall, the Groove-billed Ani presents a lanky, sophisticated silhouette, emphasizing length rather than bulk.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the what the crested auklet looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet is a small, charismatic seabird belonging to the auk family.</sentence>
<sentence>Its most striking feature is the delicate, backward-sweeping crest of thin white feathers that sprouts from its forehead.</sentence>
<sentence>This crest, visible especially during the breeding season, gives the bird its distinctive name.</sentence>
<sentence>The rest of its plumage is primarily a glossy black on its back, wings, and head.</sentence>
<sentence>Its underside, from the throat to the belly, is a clean, contrasting white.</sentence>
<sentence>During the non-breeding season, the crest may be less pronounced or absent altogether.</sentence>
<sentence>The crested auklet possesses a relatively short, stout, and brightly colored bill, often a vibrant orange or yellow.</sentence>
<sentence>This bill has a distinctive, somewhat triangular shape.</sentence>
<sentence>Its eyes are dark and beady, contributing to its alert appearance.</sentence>
<sentence>The bird's legs and feet are typically a reddish-orange color, which are webbed for efficient swimming.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the appearance of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet is a small seabird, roughly the size of a pigeon.</sentence>
<sentence>Its plumage is predominantly black and white, offering excellent camouflage against the ocean and sky.</sentence>
<sentence>During the breeding season, males and females both develop a distinctive, slender white crest that arcs backward from their forehead.</sentence>
<sentence>This crest, often described as feathery and delicate, is its namesake feature.</sentence>
<sentence>Their bills are relatively short and stout, adapted for catching small fish and crustaceans.</sentence>
<sentence>These bills are often brightly colored, typically a vibrant orange or yellow, adding a striking contrast to their dark bodies.</sentence>
<sentence>The eyes are dark and beady, set within a patch of often bare, pale skin around the eye.</sentence>
<sentence>Their undersides are a clean, stark white, extending from their chest down to their belly.</sentence>
<sentence>The wings are relatively short and pointed, built for powerful, rapid flight underwater as well as in the air.</sentence>
<sentence>When in flight, their black upperparts and white underparts create a classic auklet silhouette.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the color of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet often displays a striking tuxedo-like coloration.</sentence>
<sentence>Its back and wings are a deep, velvety black, absorbing light and creating stark contrast.</sentence>
<sentence>The underside of the auklet is a pristine, brilliant white, extending from its chest to its vent.</sentence>
<sentence>This dramatic bipartite pattern aids in camouflage, breaking up its outline against the sky or sea.</sentence>
<sentence>However, it's the eponymous crest that adds the most nuanced color element.</sentence>
<sentence>During the breeding season, thin, wispy white feathers erupt from the forehead, resembling delicate tufts.</sentence>
<sentence>These crest feathers are a pure, bright white, standing out vividly against the black head.</sentence>
<sentence>The bill itself is a vibrant orange-red, a bold splash of color against the darker plumage.</sentence>
<sentence>Around the eye, a ring of soft, pale blue or grey skin can sometimes be observed, a subtle detail.</sentence>
<sentence>Overall, the crested auklet's color scheme is a bold yet effective combination of black, white, and fiery orange, with subtle hints of pale blue.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the pattern of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet exhibits a striking and distinctive plumage, particularly during the breeding season.</sentence>
<sentence>Its most notable feature is a prominent crest of fine, white feathers that arches forward from the forehead.</sentence>
<sentence>This crest is typically most developed in adult males, giving them a particularly ornamental appearance.</sentence>
<sentence>The rest of the head and neck are a deep, glossy black, creating a bold contrast with the white crest.</sentence>
<sentence>The back and wings of the crested auklet are a dark, slate-gray, blending into a lighter gray on the rump.</sentence>
<sentence>The underparts, from the throat to the belly, are a bright, clean white, offering further contrast.</sentence>
<sentence>This white underbelly is a common characteristic among many auklet species.</sentence>
<sentence>During the non-breeding season, the crest becomes significantly reduced or entirely absent, and the black coloration may become duller.</sentence>
<sentence>The bill is short, stout, and distinctly colorful, often a bright orange or yellowish hue, adding another vibrant element to its pattern.</sentence>
<sentence>The legs and feet are typically a dull red or grayish color, completing its unique and recognizable avian pattern.</sentence>",10
CUB,crested auklet,"Use 10 sentences to describe the the shape of the crested auklet:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The crested auklet possesses a compact, somewhat plump body, reminiscent of a small penguin.</sentence>
<sentence>Its overall shape is stocky and barrel-chested, designed for efficient swimming and diving.</sentence>
<sentence>The head is proportionally large for its body size, giving it a somewhat endearing, almost owl-like appearance.</sentence>
<sentence>A striking feature is the prominent, often bright, crest that emerges from the forehead, adding a distinctive flair.</sentence>
<sentence>This crest can vary in length and appearance, sometimes appearing as a jaunty plume or a more substantial tuft.</sentence>
<sentence>Their wings are short and stiff, adapted for powerful underwater propulsion rather than extended flight.</sentence>
<sentence>The tail is short and somewhat rounded, helping with steering and stability in both air and water.</sentence>
<sentence>Their legs are set far back on their body, contributing to an upright posture on land and a streamlined profile in the water.</sentence>
<sentence>The beak is stout and deep, often brightly colored during breeding season, appearing wedge-shaped.</sentence>
<sentence>Overall, the crested auklet's form is a testament to its marine lifestyle, built for both aerial and aquatic prowess.</sentence>",10
