dataset,class_name,prompt,content,sentence_count
food,baklava,"Use 10 sentences to describe the what the baklava looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava is a rich, sweet dessert characterized by layers of thin, flaky pastry.</sentence>
<sentence>These pastry layers are typically made from phyllo dough, which are brushed generously with butter or oil.</sentence>
<sentence>Between these crisp layers, chopped nuts are generously sprinkled, most commonly walnuts, pistachios, or almonds.</sentence>
<sentence>The nuts are often finely ground, creating a delightful nutty texture within the pastry.</sentence>
<sentence>Once baked to a golden brown perfection, the entire confection is drenched in a sweet syrup.</sentence>
<sentence>This syrup, often a blend of honey, sugar, and water, permeates all the layers.</sentence>
<sentence>It gives the baklava a glistening, almost sticky sheen.</sentence>
<sentence>The edges of the baklava are usually cut into small diamond or square shapes, showcasing the stacked layers.</sentence>
<sentence>The overall appearance is one of intricate craftsmanship, with visible strata of pastry and nuts.</sentence>
<sentence>It presents as an inviting, jewel-toned dessert, often adorned with a single nut or piece of nut on top of each piece.</sentence>",10
food,baklava,"Use 10 sentences to describe the the appearance of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava presents itself as a rich, golden-hued confection, alluring to the eye.</sentence>
<sentence>Layers of impossibly thin, crisp phyllo dough are stacked one upon another, creating a delicate stratification.</sentence>
<sentence>Each layer offers a slightly varied sheen, catching the light in subtle ways.</sentence>
<sentence>Visible within the pastry are the tell-tale signs of chopped nuts, often pistachios or walnuts, peeking through the golden crust.</sentence>
<sentence>A glistening syrup, usually honey-based, coats the entire surface of the baklava, giving it a glossy, almost wet appearance.</sentence>
<sentence>This syrupy glaze can range from a pale amber to a deep, rich caramel color, depending on the ingredients and preparation.</sentence>
<sentence>The edges of the baklava are often slightly darker, suggesting a satisfying crispness achieved during baking.</sentence>
<sentence>When cut, the baklava reveals its intricate internal structure, a mosaic of dough and nut filling.</sentence>
<sentence>The diamonds or squares it's typically cut into are sharply defined, showcasing the precision of its construction.</sentence>
<sentence>Tiny flecks of ground spices, like cinnamon or cardamom, might be subtly dusted on the surface or incorporated into the filling, adding to its visual complexity.</sentence>",10
food,baklava,"Use 10 sentences to describe the the color of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The baklava shimmered with the warm, inviting hue of toasted honey.</sentence>
<sentence>Each delicate layer of phyllo dough possessed a golden-brown intensity, hinting at its crisp, baked perfection.</sentence>
<sentence>Sunlight caught the syrup-glazed surface, creating streaks of amber and caramel that danced across the pastry.</sentence>
<sentence>The subtle charring on the edges added deeper, richer tones of burnt sienna and mahogany.</sentence>
<sentence>Nuts, nestled within the layers, contributed flecks of lighter, buttery gold and deep, toasted brown.</sentence>
<sentence>The overall impression was one of artisanal craftsmanship, with colors meticulously developed through slow baking.</sentence>
<sentence>It was a spectrum of warm, edible shades, promising a sweet and satisfying taste.</sentence>
<sentence>The baklava glowed with an inner radiance, like a jewel unearthed from a treasure chest.</sentence>
<sentence>Even in shadow, the pastry maintained a warm, golden luminescence.</sentence>
<sentence>The interplay of light and shadow on the baklava created a complex and alluring visual tapestry of brown and gold.</sentence>",10
food,baklava,"Use 10 sentences to describe the the pattern of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava's pattern is a delightful tessellation of thin, crispy layers.</sentence>
<sentence>Each layer is meticulously brushed with melted butter, creating a golden, almost translucent effect.</sentence>
<sentence>These layers are stacked in a precise, geometric arrangement, forming a dense yet airy base.</sentence>
<sentence>The nuts, typically walnuts or pistachios, are finely chopped and generously distributed between these layers.</sentence>
<sentence>This nutty insertion creates a subtle texture and a visual interruption within the smooth pastry.</sentence>
<sentence>Once baked to perfection, the entire confection is bathed in a sweet syrup, often infused with honey or rosewater.</sentence>
<sentence>This syrup seeps into the crevices, further defining the intricate layering and adding a glossy sheen.</sentence>
<sentence>The top surface often showcases diagonal scores, dividing the baklava into uniform diamond or rectangular portions.</sentence>
<sentence>These cuts penetrate through the layers, revealing the nutty interior and guiding the slicing for serving.</sentence>
<sentence>The overall pattern is one of layered complexity, both visually and texturally, promising a rich and satisfying experience.</sentence>",10
food,baklava,"Use 10 sentences to describe the the shape of the baklava:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Baklava is most commonly presented as a collection of small, diamond-shaped pieces.</sentence>
<sentence>These individual pieces are typically cut from a larger rectangular or square tray.</sentence>
<sentence>The diamond shape is achieved by cutting diagonally across the pre-cut squares or rectangles.</sentence>
<sentence>Each diamond showcases the intricate layers of phyllo dough and nuts.</sentence>
<sentence>The overall appearance of a tray of baklava is a tessellated pattern of these geometric forms.</sentence>
<sentence>Sometimes, smaller rectangular pieces are also found, especially if the tray is smaller.</sentence>
<sentence>The edges of the diamond might be slightly crisp and irregular due to the flaky pastry.</sentence>
<sentence>When viewed from above, these geometric cuts create an appealing visual texture.</sentence>
<sentence>The precise shape can vary slightly depending on the baker's skill and knife work.</sentence>
<sentence>Ultimately, the diamond shape is both functional for serving and aesthetically pleasing.</sentence>",10
food,beef carpaccio,"Use 10 sentences to describe the what the beef carpaccio looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef carpaccio arrives as a stunningly vibrant canvas on a chilled plate.</sentence>
<sentence>Thin, almost translucent slices of raw beef are meticulously arranged in a single layer, overlapping slightly.</sentence>
<sentence>The color of the beef is a deep, ruby red, hinting at its freshness and quality.</sentence>
<sentence>Each delicate sliver possesses a lustrous sheen, catching the light with an inviting glow.</sentence>
<sentence>A scattering of bright green arugula leaves provides a vivid contrast, adding texture and visual interest.</sentence>
<sentence>Tiny, glistening droplets of olive oil are artfully drizzled over the meat, imbuing it with a subtle sheen.</sentence>
<sentence>Delicate curls of shaved Parmesan cheese are often sprinkled across the top, resembling snowy flakes.</sentence>
<sentence>Occasionally, a few capers are dotted strategically, their dark, round forms standing out against the pale cheese.</sentence>
<sentence>The overall presentation is one of elegant simplicity and refined beauty.</sentence>
<sentence>It evokes a sense of freshness, purity, and sophisticated culinary artistry.</sentence>",10
food,beef carpaccio,"Use 10 sentences to describe the the appearance of the beef carpaccio:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef carpaccio arrives as a stunning, artful arrangement on a cool, white plate.</sentence>
<sentence>Thin, whisper-thin slices of raw beef are fanned out gracefully, their deep ruby color a vibrant contrast to the white backdrop.</sentence>
<sentence>Each translucent slice is so delicate it almost seems to shimmer under the light.</sentence>
<sentence>A scattering of bright green arugula leaves provides a refreshing visual counterpoint, their peppery texture hinted at by their crisp appearance.</sentence>
<sentence>Shavings of pale, milky parmesan cheese are artfully sprinkled across the delicate beef, their irregular shapes adding visual texture.</sentence>
<sentence>A drizzle of golden-hued olive oil glistens, catching the light and promising a rich, smooth flavor.</sentence>
<sentence>Tiny, dark capers are strategically placed, their miniature spheres adding pops of color and a hint of brininess.</sentence>
<sentence>The overall impression is one of elegant simplicity and fresh, raw ingredients showcased beautifully.</sentence>
<sentence>The vibrant colors—deep red, bright green, pale white, and golden yellow—create a visually appealing and appetizing mosaic.</sentence>
<sentence>It looks like a work of culinary art, almost too pretty to disturb, yet utterly tempting to devour.</sentence>",10
food,beef carpaccio,"Use 10 sentences to describe the the color of the beef carpaccio:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef carpaccio presents a stunning tableau of deep, resonant crimson.</sentence>
<sentence>Its color is a vibrant, almost jewel-like ruby, hinting at the freshness of the raw beef.</sentence>
<sentence>Subtle variations in shade create a delicate gradient, with lighter pinks blushing at the edges.</sentence>
<sentence>The surface shimmers with a delicate, almost translucent sheen, catching the light with a soft glow.</sentence>
<sentence>Where the thinly sliced meat overlaps, the color intensifies, creating richer, more opaque patches.</sentence>
<sentence>A faint, almost imperceptible marbling of pale pink or creamy white might thread through the deeper red, adding visual interest.</sentence>
<sentence>Depending on the cut of beef, the hue can range from a bright, cherry red to a more profound, almost oxblood tone.</sentence>
<sentence>The overall effect is one of raw, pure color, unadulterated and intensely beefy.</sentence>
<sentence>It's a color that speaks of vitality and a clean, unadulterated flavor profile.</sentence>
<sentence>The visual impression is one of edible artistry, the color itself a primary element of its appeal.</sentence>",10
food,beef carpaccio,"Use 10 sentences to describe the the pattern of the beef carpaccio:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef carpaccio presents as a visually striking arrangement of thinly sliced raw beef.</sentence>
<sentence>The meat is meticulously fanned out, creating overlapping layers across the plate.</sentence>
<sentence>The slices are so delicate they appear almost translucent, allowing the rich red hue of the raw beef to dominate.</sentence>
<sentence>There is a deliberate, almost artistic, scattering of accompanying elements that break up the expanse of meat.</sentence>
<sentence>These additions, often vibrant in color, provide a textural and visual contrast to the smooth beef.</sentence>
<sentence>A drizzle of olive oil creates glistening pools and streaks, enhancing the sheen of the carpaccio.</sentence>
<sentence>Small dots or shavings of parmesan cheese are often interspersed, adding flecks of white and a granular texture.</sentence>
<sentence>Sometimes, peppery arugula leaves are artfully placed, offering a touch of green and a slightly bitter note.</sentence>
<sentence>The overall impression is one of elegant simplicity and refined presentation.</sentence>
<sentence>The pattern emphasizes the natural beauty of the high-quality beef while being thoughtfully enhanced by complementary garnishes.</sentence>",10
food,beef carpaccio,"Use 10 sentences to describe the the shape of the beef carpaccio:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef carpaccio is presented as a delicate, thinly sliced arrangement.</sentence>
<sentence>Each individual slice of beef is remarkably thin, almost translucent.</sentence>
<sentence>The slices are fanned out across the plate in overlapping layers.</sentence>
<sentence>This fanning creates a visually appealing, petal-like or feathered effect.</sentence>
<sentence>The overall shape is roughly circular, with the slices radiating outwards from a central point.</sentence>
<sentence>Some plates might feature a more organic, freeform distribution of the slices.</sentence>
<sentence>The edges of the beef are distinct, showcasing the raw, crimson hue of the meat.</sentence>
<sentence>There are no sharp corners or rigid geometric forms present.</sentence>
<sentence>Instead, the shape is fluid and organic, emphasizing the tenderness of the beef.</sentence>
<sentence>The arrangement often appears like a blooming flower or a gentle wave of beef.</sentence>",10
food,beef tartare,"Use 10 sentences to describe the what the beef tartare looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef tartare is presented as a ruby-red mound, finely minced and glistening.</sentence>
<sentence>Its surface is a deep, rich crimson, hinting at its freshness and quality.</sentence>
<sentence>Tiny flecks of dark green herbs, possibly chives or parsley, are interspersed throughout the meat, adding a visual contrast.</sentence>
<sentence>A single, perfectly formed raw egg yolk, a vibrant orange orb, sits nestled in a slight indentation on top.</sentence>
<sentence>The yolk glistens under the light, appearing plump and inviting, promising a creamy richness.</sentence>
<sentence>Around the perimeter of the tartare, small, toasted croutons or artisanal bread shards might be arranged.</sentence>
<sentence>A delicate drizzle of a pale, perhaps mustard-based or creamy sauce, may snake across the plate.</sentence>
<sentence>The overall arrangement is artful and minimalist, focusing attention on the star ingredient.</sentence>
<sentence>The texture appears delicate, with each grain of beef distinct yet cohesive.</sentence>
<sentence>The visual appeal is undeniably appetizing, showcasing a dish that is both rustic and refined.</sentence>",10
food,beef tartare,"Use 10 sentences to describe the the appearance of the beef tartare:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef tartare presented a vibrant and inviting visual spectacle.</sentence>
<sentence>Finely diced raw beef formed the base, its rich, ruby-red hue promising a tender texture.</sentence>
<sentence>Uniform cubes of beef were meticulously arranged, showcasing the skill of the preparation.</sentence>
<sentence>Nestled atop the beef, a bright yellow egg yolk gleamed, a perfect circular contrast.</sentence>
<sentence>Delicate flecks of emerald green chives were scattered generously, adding a pop of fresh color.</sentence>
<sentence>Tiny, jewel-like capers punctuated the surface, hinting at a briny, sharp flavor.</sentence>
<sentence>Thinly sliced red onion, almost translucent, provided subtle rings of crimson.</sentence>
<sentence>A whisper of black pepper was dusted across the dish, adding visual texture and subtle spice.</sentence>
<sentence>The overall impression was one of refined simplicity, elegant and uncluttered.</sentence>
<sentence>Each ingredient contributed to a harmonious mosaic of color and texture, a feast for the eyes before the first bite.</sentence>",10
food,beef tartare,"Use 10 sentences to describe the the color of the beef tartare:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef tartare boasts a captivating, deep ruby red hue.</sentence>
<sentence>This vibrant color suggests the freshness and high quality of the raw beef.</sentence>
<sentence>Flecks of brighter crimson are interspersed, hinting at finely diced pieces.</sentence>
<sentence>Subtle undertones of mahogany or burgundy might be present, adding depth.</sentence>
<sentence>The raw meat's natural pigmentation creates a rich, inviting visual presentation.</sentence>
<sentence>When raw, the texture appears somewhat glossy, enhancing the saturation of the red.</sentence>
<sentence>There's a striking contrast between the meat's color and any lighter accompaniments like capers or onion.</sentence>
<sentence>The overall impression is one of earthy richness and primal appeal.</sentence>
<sentence>The deep red color is characteristic of finely minced, high-grade beef, free from excessive marbling that might introduce lighter tones.</sentence>
<sentence>It’s a color that speaks of pure, unadulterated beef, ready to be enjoyed.</sentence>",10
food,beef tartare,"Use 10 sentences to describe the the pattern of the beef tartare:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef tartare presents a meticulously arranged composition, a deliberate sculpture of raw ingredients.</sentence>
<sentence>The finely diced beef forms the primary textural foundation, its uniform grain suggesting careful preparation.</sentence>
<sentence>Scattered atop, vibrant flecks of red onion provide visual contrast and a sharp olfactory prelude.</sentence>
<sentence>Delicate capers, like miniature emerald jewels, punctuate the surface, promising bursts of brine.</sentence>
<sentence>A subtle sheen, likely from a light coating of olive oil or egg yolk, unifies the disparate elements.</sentence>
<sentence>The plate itself often acts as a canvas, with drizzles of sauce or garnishes creating intentional lines and shapes.</sentence>
<sentence>Sometimes, a dollop of a creamy element, such as a quail egg yolk or a quenelle of aioli, sits regally in the center.</sentence>
<sentence>The overall impression is one of refined elegance and careful attention to detail.</sentence>
<sentence>The arrangement invites the diner to appreciate each component individually before combining them for a harmonious bite.</sentence>
<sentence>This is not a haphazard pile, but rather a thoughtful, edible mosaic.</sentence>",10
food,beef tartare,"Use 10 sentences to describe the the shape of the beef tartare:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The beef tartare presents a visually appealing, irregular mound.</sentence>
<sentence>Its shape is derived from the deliberate hand-chopping of the raw beef.</sentence>
<sentence>There are no sharp edges or perfectly defined geometric forms.</sentence>
<sentence>Instead, it boasts a more organic, almost sculpted appearance.</sentence>
<sentence>The texture of the finely diced meat contributes to its somewhat granular, cohesive form.</sentence>
<sentence>It might resemble a small, deconstructed pile of jewels, each piece distinct yet together forming a whole.</sentence>
<sentence>The overall impression is one of rustic elegance rather than precise engineering.</sentence>
<sentence>Sometimes, a slight dome or peak might be discernible at its center.</sentence>
<sentence>Each serving possesses a unique, individual silhouette, a testament to its preparation by hand.</sentence>
<sentence>Ultimately, the shape is best described as a naturally formed cluster of meticulously prepared ingredients.</sentence>",10
food,beet salad,"Use 10 sentences to describe the what the beet salad looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Jewel-toned cubes of roasted beets formed the vibrant foundation of the salad.</sentence>
<sentence>Deep ruby red and earthy crimson beets were interspersed with their lighter, golden counterparts.</sentence>
<sentence>Scattered amongst the beets were crumbles of creamy, stark white feta cheese.</sentence>
<sentence>Emerald green flecks of chopped fresh parsley provided a bright, herbaceous contrast.</sentence>
<sentence>Thinly sliced, almost translucent slivers of red onion added a subtle sharpness and color variation.</sentence>
<sentence>A scattering of toasted walnuts offered a textural counterpoint with their toasty brown hue.</sentence>
<sentence>A light, glistening sheen from a vinaigrette hinted at the flavors within.</sentence>
<sentence>The overall impression was one of rustic elegance and a kaleidoscope of natural colors.</sentence>
<sentence>Each component was clearly visible, showcasing the freshness of the ingredients.</sentence>
<sentence>The arrangement was artful yet approachable, promising a delightful and visually appealing dish.</sentence>",10
