dataset,class_name,prompt,content
CIFAR10,bird,"Use 10 sentences to describe the what the bird looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird boasts a vibrant, iridescent plumage that shimmers with hues of emerald green and sapphire blue.</sentence>
<sentence>Its sleek body is elongated, tapering gracefully towards its tail.</sentence>
<sentence>A crest of delicate, feathery plumes adorns its head, often fanning out when the bird is excited or alarmed.</sentence>
<sentence>Its eyes are small, beady, and possess a piercing, intelligent gaze, often a deep obsidian black.</sentence>
<sentence>The beak is slender and slightly curved, perfectly adapted for probing into flowers or crevices.</sentence>
<sentence>Long, elegant tail feathers extend beyond its body, some displaying distinctive ovals or streamers.</sentence>
<sentence>Its legs are thin and dark, with delicate claws that grip branches with surprising strength.</sentence>
<sentence>The chest and underbelly are a contrasting, softer shade, perhaps a pale gold or creamy white.</sentence>
<sentence>Subtle patterns, like fine stripes or speckles, add texture and visual interest to its wings.</sentence>
<sentence>Overall, the bird presents a striking and almost jewel-like appearance, a testament to nature's artistry.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the appearance of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird was a vibrant flash of indigo and emerald against the drab bark of the ancient oak.</sentence>
<sentence>Its feathers shimmered with an almost metallic sheen, catching the sunlight in dazzling displays.</sentence>
<sentence>A crest of deep sapphire crowned its head, bristling slightly with alertness.</sentence>
<sentence>Its eyes, like tiny obsidian beads, held a sharp, intelligent gleam.</sentence>
<sentence>A delicate, curved beak, the color of polished ebony, protruded gracefully from its face.</sentence>
<sentence>Long, slender legs, a dusky charcoal, were tucked neatly beneath its body as it perched.</sentence>
<sentence>The tail feathers were exceptionally long and elegant, fanning out like jeweled streamers as it shifted its weight.</sentence>
<sentence>Each wing, when unfurled slightly, revealed layers of iridescent blues and greens transitioning to darker tips.</sentence>
<sentence>The overall impression was one of exquisite beauty and understated power.</sentence>
<sentence>Its small, compact form belied the striking intensity of its coloration.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the color of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's primary plumage was a vibrant, almost electric blue.</sentence>
<sentence>This azure hue was so intense it seemed to absorb the surrounding light.</sentence>
<sentence>Flashes of iridescent emerald green shimmered along its wings with every slight movement.</sentence>
<sentence>Its breast showcased a softer, pale sky blue, a gentle contrast to the deeper tones.</sentence>
<sentence>A delicate tracery of white marked the edges of its wing feathers, like fine lace.</sentence>
<sentence>The tail feathers displayed a gradient, transitioning from a dark sapphire at the base to a lighter cerulean at the tips.</sentence>
<sentence>Even the shadows on its body hinted at shades of indigo and violet.</sentence>
<sentence>Its tiny eyes were like obsidian beads, stark against the riot of color.</sentence>
<sentence>The overall impression was of a living jewel, painted with the most brilliant blues and greens imaginable.</sentence>
<sentence>This bird was a masterpiece of natural color, a true spectacle of the avian world.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the pattern of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird displays a striking pattern of contrasting colors.</sentence>
<sentence>Its back is a deep, iridescent blue, catching the light with every movement.</sentence>
<sentence>This blue seamlessly transitions to a lighter, sky-blue on its underside.</sentence>
<sentence>A band of vivid crimson feathers encircles its neck, creating a bold collar.</sentence>
<sentence>Its wings are primarily a rich, velvety black, tipped with delicate white spots.</sentence>
<sentence>A thin, almost invisible line of yellow feathers adorns the edges of its flight feathers.</sentence>
<sentence>The tail is long and forked, with the outer feathers being the same glossy black as the wings.</sentence>
<sentence>The bird's head is adorned with a small, jet-black cap, stark against its otherwise bright plumage.</sentence>
<sentence>Its breast is a soft, powdery white, offering a gentle contrast to the vibrant hues surrounding it.</sentence>
<sentence>The overall pattern creates a visually captivating and memorable appearance.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird possesses a sleek and aerodynamic body, designed for efficient flight.</sentence>
<sentence>Its torso is compact and somewhat plump, giving it a substantial presence.</sentence>
<sentence>A long, elegant neck extends upwards, allowing for a wide range of head movement.</sentence>
<sentence>The head itself is proportionate, often featuring a slightly rounded crown.</sentence>
<sentence>Its beak is typically slender and pointed, adapted for its specific diet.</sentence>
<sentence>Wings are broad and powerful, with a gentle curvature when at rest.</sentence>
<sentence>The tail is often long and tapered, acting as a rudder for steering through the air.</sentence>
<sentence>Legs are relatively short and sturdy, suitable for perching and walking.</sentence>
<sentence>Feet are agile, with sharp claws for gripping branches or prey.</sentence>
<sentence>Overall, the bird's form is a harmonious blend of strength and grace.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses a sleek coat of midnight black fur that shimmers under the light.</sentence>
<sentence>Its eyes are large and round, the color of emeralds, providing a striking contrast to its dark fur.</sentence>
<sentence>A delicate pink nose sits perched above a neat, unobtrusive mouth.</sentence>
<sentence>Long, whiskers, as white as snow, extend gracefully from its muzzle, twitching with curiosity.</sentence>
<sentence>Its ears are triangular and pointed, held alertly, constantly swiveling to catch the slightest sound.</sentence>
<sentence>The cat's body is lithe and muscular, suggesting agility and grace in its movements.</sentence>
<sentence>Its tail is long and slender, often held high like a proud banner or elegantly draped around its body.</sentence>
<sentence>Paw pads, soft and silent, are a subtle shade of rose, peeking out from beneath its velvety fur.</sentence>
<sentence>A small, almost imperceptible white patch adorns its chest, a tiny accent on its otherwise uniform darkness.</sentence>
<sentence>Overall, the cat presents an image of sophisticated elegance, a creature of captivating beauty.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a striking coat of sleek, obsidian fur that seemed to absorb all light.</sentence>
<sentence>Its eyes were large and luminous, the color of molten gold, with pupils that narrowed to elegant slits.</sentence>
<sentence>A delicate, rose-pink nose twitched with curiosity at the slightest scent.</sentence>
<sentence>Long, white whiskers fanned out from its muzzle, sensitive to the air currents around it.</sentence>
<sentence>Its ears were perked and triangular, constantly swiveling to catch every distant sound.</sentence>
<sentence>A slender, agile body moved with silent grace, suggesting coiled energy within.</sentence>
<sentence>Its tail was long and whip-like, often held aloft or gently swaying with an independent rhythm.</sentence>
<sentence>The pads on its paws were a soft, velvety black, enabling its stealthy approach.</sentence>
<sentence>A faint dusting of silver shimmered on its back, especially visible when the light caught it just right.</sentence>
<sentence>Overall, the cat exuded an aura of sophisticated elegance and quiet confidence.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the color of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur was the deepest black imaginable, a velvet cloak absorbing all light.</sentence>
<sentence>It wasn't a flat black, but held subtle undertones, like midnight depths.</sentence>
<sentence>When the light caught it just right, there was a glint of obsidian.</sentence>
<sentence>Each individual hair seemed to be spun from pure darkness.</sentence>
<sentence>The stark blackness made its emerald green eyes pop with an almost supernatural intensity.</sentence>
<sentence>Its paws were little midnight socks, leaving no trace on the floor.</sentence>
<sentence>The tail was a sleek, inky streamer, twitching with silent deliberation.</sentence>
<sentence>Even its whiskers appeared to be threads of the deepest night.</sentence>
<sentence>Shadows seemed to cling to its form, making it a creature of the twilight.</sentence>
<sentence>This was a cat painted with the absence of all color, a living silhouette.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the pattern of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur exhibits a striking tabby pattern, a classic and beloved feline coloration.</sentence>
<sentence>Dominated by shades of warm brown and deep black, the coat creates a captivating mosaic.</sentence>
<sentence>Intricate dark lines, like delicate brushstrokes, run along its back and sides, forming the characteristic swirls and stripes.</sentence>
<sentence>These markings are not uniform; they vary in thickness and intensity, adding depth and texture to its appearance.</sentence>
<sentence>Around its face, the tabby pattern is particularly pronounced, with subtle ""M"" shapes adorning its forehead.</sentence>
<sentence>Its legs are adorned with distinct rings, like tiny bracelets, leading down to darker paws.</sentence>
<sentence>The tail, a long and expressive appendage, carries the same striped motif, often with a darker tip.</sentence>
<sentence>Even in dim light, the contrast between the lighter base coat and the darker markings remains noticeable.</sentence>
<sentence>This natural camouflage, a remnant of its wild ancestors, allows it to blend seamlessly into its surroundings.</sentence>
<sentence>Overall, the cat's tabby pattern is a testament to the beautiful and diverse world of feline genetics.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the shape of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a lithe and elongated body, built for both agility and grace.</sentence>
<sentence>Its spine curved in a gentle arc, allowing for fluid movements and impressive leaps.</sentence>
<sentence>Legs were slender yet muscular, providing the power and control for its athletic endeavors.</sentence>
<sentence>The shoulders and haunches were well-defined, hinting at the underlying strength.</sentence>
<sentence>Its head was a delicate triangular shape, framed by soft fur.</sentence>
<sentence>Large, expressive eyes were set widely apart, giving its face a captivating appearance.</sentence>
<sentence>Ears were pointed and mobile, constantly swiveling to capture the slightest sound.</sentence>
<sentence>A long, tapering tail extended from its rear, acting as a crucial balancing mechanism.</sentence>
<sentence>This tail often curved and flicked, conveying subtle emotional cues.</sentence>
<sentence>Overall, the cat's shape was a masterpiece of feline engineering, embodying elegance and efficiency.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the what the deer looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a coat of rich, tawny brown, which blends seamlessly with the forest floor.</sentence>
<sentence>Its body is slender and graceful, built for agility and quick movement through dense undergrowth.</sentence>
<sentence>Large, dark eyes, fringed with long lashes, scan its surroundings with a watchful and intelligent gaze.</sentence>
<sentence>A delicate, pointed muzzle, often wet with dew, allows it to sniff the air for scents of danger or sustenance.</sentence>
<sentence>Ears, large and expressive, swivel independently, capturing the faintest rustle of leaves or distant sounds.</sentence>
<sentence>A short, white-furred tail, the deers' flag, is often held aloft when startled, a clear warning to other deer.</sentence>
<sentence>Beneath its sleek coat, lean muscles ripple, hinting at the deer's inherent strength and speed.</sentence>
<sentence>Slender, tapered legs, ending in hard hooves, are designed for efficient locomotion over varied terrain.</sentence>
<sentence>In males, magnificent antlers, branching structures of bone, rise majestically from their brows during mating season.</sentence>
<sentence>The overall impression is one of quiet elegance and wild beauty, a creature perfectly adapted to its natural environment.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the appearance of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer stood with a quiet grace, its lean body poised and alert.</sentence>
<sentence>Its coat was a rich, warm brown, blending seamlessly with the dappled forest floor.</sentence>
<sentence>A delicate white patch marked its throat, a subtle contrast to the darker fur.</sentence>
<sentence>The deer's large, liquid eyes, dark as polished obsidian, surveyed its surroundings with an almost ancient wisdom.</sentence>
<sentence>Long, slender legs ended in dainty, dark hooves, perfectly adapted for silent movement.</sentence>
<sentence>Its ears, finely pointed and capable of independent movement, twitched at the slightest sound.</sentence>
<sentence>A short, bushy tail, white underneath, flicked expressively, betraying moments of unease or curiosity.</sentence>
<sentence>If a buck, a magnificent rack of antlers, intricately branched, would crown its head, adding to its regal presence.</sentence>
<sentence>The fine, soft fur seemed to shimmer slightly in the sunlight filtering through the leaves.</sentence>
<sentence>Overall, the deer presented an image of wild beauty, a creature perfectly attuned to its natural world.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the color of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat shimmered with a rich, earthy hue.</sentence>
<sentence>It was a deep russet, reminiscent of fallen autumn leaves.</sentence>
<sentence>Flecks of lighter tan and golden brown dotted its sides, particularly along its back.</sentence>
<sentence>The underside of its belly was a pale, creamy white, offering a stark contrast.</sentence>
<sentence>Its legs displayed a similar variation, darkening towards the hooves.</sentence>
<sentence>When the sunlight caught its fur, it glowed with a warm, reddish-brown intensity.</sentence>
<sentence>In the shadows, the color darkened to an almost chocolatey shade.</sentence>
<sentence>The tips of its ears were edged with a darker, almost black, fur.</sentence>
<sentence>Its tail, often held aloft, was a brush of this same russet, tipped with white.</sentence>
<sentence>Overall, the deer's coloration was a masterful blend of natural camouflage, perfectly suited to its forest home.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the pattern of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>Deer exhibit a fascinating range of coat patterns, primarily dictated by season and age.</sentence>
<sentence>In summer, many deer species sport a reddish-brown coat, offering excellent camouflage against foliage.</sentence>
<sentence>As autumn approaches, their fur transitions to a more muted, grayish-brown, blending with the changing landscape.</sentence>
<sentence>Young fawns are born with a dappled coat, a constellation of white spots on a lighter brown background.</sentence>
<sentence>These spots serve as crucial camouflage in their early, vulnerable days, breaking up their outline in the undergrowth.</sentence>
<sentence>As fawns mature, usually within a few months, these distinctive spots begin to fade and disappear.</sentence>
<sentence>Some deer species, like the white-tailed deer, retain a white underside to their tail, which they flash as a warning signal.</sentence>
<sentence>The pattern of their legs can also vary, sometimes featuring darker bands or lighter patches.</sentence>
<sentence>Conversely, some deer, particularly in their adult winter coats, might appear more uniformly colored with less distinct markings.</sentence>
<sentence>These coat patterns are not just aesthetic; they are vital adaptations for survival, providing concealment and communication within their environment.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the shape of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a graceful and slender build, perfectly adapted for swift movement.</sentence>
<sentence>Its body is a symphony of lean muscle beneath a smooth, flowing coat of fur.</sentence>
<sentence>Long, delicate legs provide both agility and the ability to bound over obstacles with ease.</sentence>
<sentence>The chest is deep, hinting at the powerful lungs that fuel its endurance.</sentence>
<sentence>A relatively small, elegant head is perched atop a long, expressive neck.</sentence>
<sentence>Large, dark eyes, often framed by soft fur, convey a sense of gentle awareness.</sentence>
<sentence>The ears are large and mobile, constantly swiveling to capture even the faintest sounds.</sentence>
<sentence>A bushy tail, typically held high when alerted, adds a distinctive flourish to its silhouette.</sentence>
<sentence>The overall form speaks of a creature that is both powerful and delicate, built for survival in the wild.</sentence>
<sentence>Its shape is one of natural elegance, a testament to evolutionary design.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the what the dog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possesses a sleek, black coat that gleams under the light.</sentence>
<sentence>Its body is lean and athletic, suggesting a strong and agile build.</sentence>
<sentence>A long, whip-like tail wags energetically, often held high in excitement.</sentence>
<sentence>Its head is moderately wide with a defined muzzle.</sentence>
<sentence>Large, expressive amber eyes are set in its head, conveying intelligence and curiosity.</sentence>
<sentence>The ears are triangular and stand erect, constantly swiveling to catch sounds.</sentence>
<sentence>Muscular forelegs are proportionate to its body, built for endurance.</sentence>
<sentence>Its hindquarters are well-developed, hinting at powerful leaps and acceleration.</sentence>
<sentence>A subtle white marking graces its chest, a small contrasting patch against the dark fur.</sentence>
<sentence>Overall, it presents a picture of alert, well-proportioned canine vitality.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the appearance of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possesses a sleek, muscular build, hinting at both speed and strength.</sentence>
<sentence>Its coat is a rich, deep mahogany, shining with a healthy luster under the light.</sentence>
<sentence>A prominent white blaze runs down its forehead, creating a striking contrast against its dark fur.</sentence>
<sentence>Its ears are typically held erect and alert, triangular in shape and tipped with black.</sentence>
<sentence>The eyes are large, expressive, and an intelligent, amber hue, conveying a gentle disposition.</sentence>
<sentence>A strong, wedge-shaped head tapers towards a well-defined muzzle.</sentence>
<sentence>Its tail is carried high, often wagging with an enthusiastic, sweeping motion.</sentence>
<sentence>Clean, athletic legs end in paws that are compact and well-arched.</sentence>
<sentence>A slight dewlap is visible beneath its throat, a subtle characteristic of its breed.</sentence>
<sentence>Overall, the dog presents an image of composed elegance and ready vitality.</sentence>"
