dataset,class_name,prompt,content
CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's body is generally torpedo-shaped, built for aerodynamic efficiency.</sentence>
<sentence>Its slender torso tapers gracefully towards a finely pointed tail.</sentence>
<sentence>The wings are long and narrow, resembling scythes when extended in flight.</sentence>
<sentence>When folded, the wings lie close to the body, accentuating its streamlined contour.</sentence>
<sentence>The head is proportionally small and somewhat conical, fitting neatly into the shoulders.</sentence>
<sentence>A delicate, needle-like beak projects forward, adding to its pointed silhouette.</sentence>
<sentence>The legs are thin and often tucked close to the body during flight, minimizing drag.</sentence>
<sentence>In profile, the bird presents a smooth, unbroken line from the tip of its beak to the end of its tail.</sentence>
<sentence>Its overall form suggests a creature designed for speed and agility in the air.</sentence>
<sentence>Even when perched, a certain elegance and elongation characterize its bodily shape.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a coat of the deepest, richest black, so dark it seemed to absorb the very light around it.</sentence>
<sentence>Its fur was short and sleek, lying close to its body in a way that accentuated its lithe and muscular form.</sentence>
<sentence>Two large, almond-shaped eyes, the color of molten gold, dominated its face, gleaming with an intelligent and watchful intensity.</sentence>
<sentence>Delicate, pointed ears, tipped with a slightly darker shade of black, twitched with an almost imperceptible sensitivity to sound.</sentence>
<sentence>A slender, agile body was supported by long, graceful legs, hinting at a creature of swift and silent movement.</sentence>
<sentence>Its tail was long and elegant, tapering to a fine point, and often held high with an air of regal confidence.</sentence>
<sentence>A small, pink nose sat neatly at the center of its face, surrounded by a scattering of fine, white whiskers that quivered with curiosity.</sentence>
<sentence>The cat’s muzzle was sharp and refined, giving its face a somewhat aristocratic appearance.</sentence>
<sentence>Even its paws were neat and dainty, with soft, pink toe beans peeking out from beneath its dark fur.</sentence>
<sentence>Overall, the cat was a study in sleek, dark elegance, a creature of shadow and striking visual contrast.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a coat of magnificent Persian silk, shimmering with an opalescent sheen.</sentence>
<sentence>Its fur was a pristine white, so pure it seemed to absorb all other colors.</sentence>
<sentence>Long, flowing tufts adorned its ears, resembling delicate, feathered plumes.</sentence>
<sentence>Eyes like polished emeralds, large and luminous, gazed out with an intelligent spark.</sentence>
<sentence>A delicate pink nose twitched at the slightest scent, a tiny button on its broad face.</sentence>
<sentence>Its paws were dainty, tipped with retractable claws hidden beneath velvety pads.</sentence>
<sentence>A luxurious plume of a tail, thick and abundant, trailed behind it like a royal train.</sentence>
<sentence>The cat's build was robust and well-proportioned, exuding an air of quiet dignity.</sentence>
<sentence>Whiskers, long and stark white, fanned out from its muzzle, sensitive to every movement in its environment.</sentence>
<sentence>Even in repose, the cat carried an aura of regal grace, a living sculpture of exquisite beauty.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the color of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur was a deep, velvety black, absorbing the light as if it were a piece of the night sky.</sentence>
<sentence>Each strand seemed to possess an inherent sheen, catching the faintest glint and reflecting it back with a subtle shimmer.</sentence>
<sentence>Even in dim light, the ebony hue remained remarkably consistent, without any hints of brown or grey.</sentence>
<sentence>The midnight darkness of its coat gave it an almost mysterious aura, a sleek silhouette against any backdrop.</rfloor>
<sentence>Close examination revealed a richness to the black, a depth that suggested more than just a simple absence of color.</sentence>
<sentence>Sometimes, under direct sunlight, fleeting undertones of deep indigo or even a hint of violet seemed to emerge, deepening the intrigue.</sentence>
<sentence>The stark contrast of its black coat against the vibrant colors of its surroundings made it a striking visual presence.</sentence>
<sentence>Its paws were as dark as its body, leaving no trace of lighter fur on its paws.</sentence>
<sentence>The whiskers, too, shared the same intense black, creating fine, dark lines fanning out from its elegant face.</sentence>
<sentence>Overall, the cat was a magnificent study in the color black, a living embodiment of sophisticated darkness.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the pattern of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat displays a striking tabby pattern.</sentence>
<sentence>Dark, swirling lines reminiscent of a marble cake adorn its fur.</sentence>
<sentence>These markings are most prominent along its back and sides.</sentence>
<sentence>A distinct ""M"" shape is visible on its forehead, a classic feline tabby trait.</sentence>
<sentence>Thin, precise stripes break up the larger swirls on its legs and tail.</sentence>
<sentence>The contrast between the dark stripes and the lighter coat creates a visually captivating effect.</sentence>
<sentence>Even its face exhibits a delicate continuation of these linear embellishments.</sentence>
<sentence>The pattern is consistent across its body, offering a harmonious appearance.</sentence>
<sentence>These intricate lines are not a solid mass but rather a series of well-defined dark bands.</sentence>
<sentence>This natural camouflage, with its blend of curves and lines, is a beautiful example of its species.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the shape of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses a lithe and graceful form, built for agility and stealth.</sentence>
<sentence>Its body is typically slender and elongated, allowing for fluid movement and impressive flexibility.</sentence>
<sentence>A rounded head, often adorned with expressive eyes, sits atop a flexible neck.</sentence>
<sentence>Ears, triangular and alert, can swivel independently to capture the slightest sound.</sentence>
<sentence>Its legs are proportionate to its body, ending in delicate paws with retractable claws.</sentence>
<sentence>The spine is remarkably supple, enabling it to twist and contort its body with ease.</sentence>
<sentence>A long, often bushy tail acts as a crucial counterbalance during leaps and runs.</sentence>
<sentence>Musculature is lean and defined, hinting at underlying power and speed.</sentence>
<sentence>The overall silhouette is one of understated elegance and quiet confidence.</sentence>
<sentence>From its pointed ears to the tip of its tail, the cat is a masterpiece of compact, efficient design.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the what the deer looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a sleek, muscular build, conveying both grace and agility.</sentence>
<sentence>Its coat is a rich, earthy brown, often dappled with lighter spots, especially in fawns.</sentence>
<sentence>Large, expressive eyes, usually dark brown, are set prominently on its head, allowing for excellent peripheral vision.</sentence>
<sentence>Delicate, pointed ears, capable of swiveling independently, are a constant indicator of its awareness of its surroundings.</sentence>
<sentence>A slender, elegant neck supports its head, which is held with a curious and alert posture.</sentence>
<sentence>The muzzle is typically dark and moist, and its nostrils are sensitive to the slightest scent.</sentence>
<sentence>Beneath its fur, the deer's ribcage and spine are subtly defined, hinting at its lean physique.</sentence>
<sentence>For males, the most striking feature is often the presence of magnificent antlers, which can range dramatically in size and complexity.</sentence>
<sentence>Its legs are long and slender, built for speed and endurance, ending in hard, cloven hooves.</sentence>
<sentence>A short, bushy tail, usually white on the underside, is often flicked as a signal to other deer.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the appearance of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer stood majestically in the clearing, its silhouette sharp against the fading light.</sentence>
<sentence>Its coat was a rich, earthy brown, dappled with lighter shades that offered perfect camouflage against the forest floor.</sentence>
<sentence>Large, liquid brown eyes, fringed with dark lashes, gazed out with a gentle curiosity.</sentence>
<sentence>Its ears, long and pointed, twitched independently, ever alert to the subtlest sounds.</sentence>
<sentence>A slender, graceful neck supported its noble head, which was held high with an inherent dignity.</sentence>
<sentence>From its forehead, a pair of impressive antlers, branching elegantly, reached towards the sky.</sentence>
<sentence>These antlers were a testament to its strength and maturity, a crown of bone adorned with velvety fuzz.</sentence>
<sentence>Its legs were long and slender, built for swift movement and silent steps through the undergrowth.</sentence>
<sentence>A short, white-tipped tail flicked occasionally, a subtle signal of its presence.</sentence>
<sentence>The overall impression was one of wild beauty, a creature perfectly at home in its natural domain.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the color of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat was a soft, tawny brown, reminiscent of dry earth after a summer rain.</sentence>
<sentence>Hints of russet blended seamlessly into its fur, especially along its back and legs.</sentence>
<sentence>In certain lights, a subtle reddish undertone emerged, giving its color a warm, earthy depth.</sentence>
<sentence>Its belly and the underside of its tail offered a starker contrast, a pale cream or even white.</sentence>
<sentence>The muzzle was often a darker, almost charcoal shade, contrasting with the lighter fur around its eyes.</sentence>
<sentence>The tips of its ears displayed a darker brown, sometimes appearing almost black against the lighter surrounding fur.</sentence>
<sentence>As seasons changed, the deer's brown hue would subtly deepen or lighten, a natural camouflage.</sentence>
<sentence>Winter coats often possessed a richer, darker chocolate brown, providing better insulation and blending with a snow-dusted landscape.</sentence>
<sentence>Summer coats were typically lighter, a more golden or sandy brown, blending with sun-bleached grasses.</sentence>
<sentence>Overall, its color was a testament to nature's artistry, a perfect blend of earthy tones for survival.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the pattern of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer exhibits a classic dappled coat, a common camouflage for its woodland environment.</sentence>
<sentence>Fawns are born with prominent white spots that gradually fade as they mature.</sentence>
<sentence>These spots provide excellent concealment against the sun-dappled forest floor, protecting them from predators.</sentence>
<sentence>Adult deer, particularly does and younger bucks, often retain a subtler spotting pattern, especially along their flanks.</sentence>
<sentence>Older bucks, known for their impressive antlers, typically have a more uniform brown coat, with the spots becoming less noticeable.</sentence>
<sentence>The color of the coat can vary seasonally, becoming a richer, darker brown in the summer and a paler, grayish-brown in the winter.</sentence>
<sentence>A distinct white patch is often visible on the throat, serving as a potential signal or alertness indicator.</sentence>
<sentence>The tail, frequently described as a white ""flag,"" is usually held low but raised when startled, flashing its underside as a warning.</sentence>
<sentence>The overall pattern is a masterful adaptation for survival, blending seamlessly into their natural surroundings.</sentence>
<sentence>This visually intriguing pattern is a defining characteristic of the deer species.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the shape of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's body is characterized by a sleek, athletic build.</sentence>
<sentence>Its frame is lean and muscular, suggesting agility and swiftness.</sentence>
<sentence>A long, elegant neck supports a refined head.</sentence>
<sentence>The legs are slender yet strong, designed for rapid movement through varied terrain.</sentence>
<sentence>A prominent chest flares out, hinting at a powerful respiratory system.</sentence>
<sentence>The back is generally straight and level, creating a streamlined profile.</sentence>
<sentence>A delicate, tapered muzzle adds to the deer's graceful appearance.</sentence>
<sentence>Its tail, often held high in alarm, is typically slender and somewhat flattened.</sentence>
<sentence>The overall impression is one of lithe grace and understated strength.</sentence>
<sentence>The curve of its flank flows smoothly into the hindquarters, further emphasizing its dynamic form.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the what the dog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a thick, luxuriant coat of a deep, sable brown.</sentence>
<sentence>Its fur was so dense it almost seemed to swallow the light, with slightly lighter tips that gave it a subtle sheen.</sentence>
<sentence>Two large, almond-shaped eyes, the color of warm amber, gazed out with an intelligent and gentle expression.</sentence>
<sentence>Beneath those expressive eyes, a dark, wet nose twitched occasionally, ever alert to scents.</sentence>
<sentence>Its ears were a striking feature, long and velvety, that drooped gracefully down the sides of its head.</sentence>
<sentence>A sturdy, muscular build was evident in its broad chest and powerful legs, hinting at underlying strength.</sentence>
<sentence>The dog's tail was long and bushy, often carried with a gentle sway that communicated its mood.</sentence>
<sentence>A small, white patch adorned its chest, a charming imperfection against the uniform brownness of its fur.</sentence>
<sentence>Its muzzle was well-defined, neither too short nor too long, with a slightly graying hue around the edges.</sentence>
<sentence>Overall, it was a dog of impressive stature and handsome, classic features, radiating a calm and noble presence.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the appearance of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a coat of the deepest ebony, so dark it seemed to absorb the very light around it.</sentence>
<sentence>A pristine white blaze, like a streak of moonlight, ran down its chest and across its forehead.</sentence>
<sentence>Its eyes were large, expressive orbs of a warm, liquid amber, full of intelligence and a hint of mischief.</sentence>
<sentence>Long, floppy ears, tipped with the same stark white as its chest, framed its noble head.</sentence>
<sentence>Its muzzle was broad and powerful, hinting at a breed known for its strength and gentle nature.</sentence>
<sentence>A plume of a tail, carried with a proud arch, was tipped with a delicate dusting of white.</sentence>
<sentence>Its build was sturdy and athletic, with well-defined muscles rippling beneath its sleek fur.</sentence>
<sentence>Paws were large and well-padded, suggesting a dog accustomed to long walks and varied terrain.</sentence>
<sentence>The overall impression was one of handsome dignity, a striking contrast of light and shadow.</sentence>
<sentence>When it moved, its glossy coat shimmered, a testament to its healthy and well-cared-for appearance.</sentence>"
