dataset,class_name,prompt,content
CIFAR10,bird,"Use 10 sentences to describe the the appearance of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird was a vibrant spectacle, a riot of color against the leafy green background.</sentence>
<sentence>Its plumage boasted a dazzling azure blue across its back and wings, catching the sunlight like scattered sapphires.</sentence>
<sentence>A fiery splash of crimson adorned its chest, a bold contrast to the cooler tones of its upper body.</sentence>
<sentence>Its head was crowned with a shimmering, iridescent emerald green, which seemed to shift and glow with every turn.</sentence>
<sentence>Two jet-black eyes, like polished obsidian beads, gleamed with intelligence and alertness from within the colorful facial features.</sentence>
<sentence>A slender, pointed beak, a warm ivory hue, protruded elegantly from its face, perfect for probing nectar.</sentence>
<sentence>Delicate, slate-gray legs and feet were tucked neatly beneath its body when perched, appearing almost too fragile to support its vibrant frame.</sentence>
<sentence>Its tail feathers, long and slender, cascaded downwards, tipped with the same brilliant azure as its back.</sentence>
<sentence>The overall impression was one of miniature royalty, a jewel of the avian world.</sentence>
<sentence>Even its flight seemed to carry a certain grace, a flash of pure, unadulterated beauty in motion.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the color of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's plumage was a vibrant tapestry of emerald and sapphire.</sentence>
<sentence>Its chest bloomed with a fiery sunset orange, a stark contrast to its deeper hues.</sentence>
<sentence>A delicate dusting of iridescent gold shimmered along its wings in the sunlight.</sentence>
<sentence>Tiny flecks of charcoal black punctuated the otherwise brilliant display, adding depth and definition.</sentence>
<sentence>The crown of its head was a regal patch of velvety midnight blue.</sentence>
<sentence>A subtle wash of pale jade softened the edges where the green met the blue.</sentence>
<sentence>Its tail feathers fanned out in streaks of intense violet and a surprising hint of crimson.</sentence>
<sentence>When it moved, the colors shifted and danced, creating an illusion of liquid light.</sentence>
<sentence>The intensity of its colors suggested a tropical origin, a jewel brought to life.</sentence>
<sentence>Even in shadow, hints of its luminous, jewel-toned beauty persisted.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the pattern of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird displays a striking pattern of alternating black and white bands across its wings.</sentence>
<sentence>These bands are sharply defined, creating a bold and graphic effect.</sentence>
<sentence>Its body is predominantly a deep, glossy black, providing a contrasting backdrop.</sentence>
<sentence>However, a delicate white stripe bisects the black of its chest, hinting at a subtle complexity.</sentence>
<sentence>The tail feathers are also predominantly black, but tipped with small, neat white edges.</sentence>
<sentence>On its head, a cap of the same deep black is broken by a single, bright white spot just above the eye.</sentence>
<sentence>This white spot gives the bird an alert and almost inquisitive appearance.</sentence>
<sentence>The legs and feet are a uniform, dusky grey, blending in with shadows.</sentence>
<sentence>The overall impression is one of stark contrast and precise symmetry in its coloration.</sentence>
<sentence>This distinctive pattern likely aids in species recognition and potentially in camouflage or signaling.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird possesses a comically plump, almost spherical body.</sentence>
<sentence>Its torso is significantly wider than it is long, creating a rounded silhouette.</sentence>
<sentence>A short, stout neck connects this bulbous body to its head.</sentence>
<sentence>The head itself is relatively small and proportionate to its overall bulky frame.</sentence>
<sentence>Its wings are surprisingly short and stubby, not designed for long-distance flight.</sentence>
<sentence>These wings often appear tucked close to its sides, further emphasizing its rotund form.</sentence>
<sentence>The tail is equally short, rarely extending beyond the curve of its posterior.</sentence>
<sentence>Its legs are short and thick, providing a sturdy base for its weighty physique.</sentence>
<sentence>The bird's overall impression is one of compact roundness, like a feathered ball.</sentence>
<sentence>There is a distinct lack of sharp angles or elongated features in its shape.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a sleek, ebony coat that shimmered under the light.</sentence>
<sentence>Its eyes were large and almond-shaped, a striking emerald green that seemed to hold a playful glint.</sentence>
<sentence>A slender, aristocratic nose sat perfectly centered above a delicate, pinkish mouth.</sentence>
<sentence>Two pointed ears, tipped with a subtle tuft of fur, stood alert atop its head.</sentence>
<sentence>Its body was lithe and muscular, suggesting agility and grace.</sentence>
<sentence>Long, white whiskers, like fine silken threads, fanned out from either side of its muzzle.</sentence>
<sentence>A long, slender tail, also a deep black, swayed gently with a sophisticated rhythm.</sentence>
<sentence>Its paws were small and neat, with retractable claws that remained hidden when at rest.</sentence>
<sentence>A faint pinkish hue could be seen on the pads of its feet.</sentence>
<sentence>Overall, the cat presented an image of elegant mystery and quiet confidence.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a sleek, midnight-black coat that shimmered under the light.</sentence>
<sentence>Its eyes were large and luminous orbs of emerald green, often wide with curiosity.</sentence>
<sentence>A delicate pink nose sat perched above a small, finely-shaped mouth.</sentence>
<sentence>Long, sensitive whiskers, stark white against its dark fur, twitched with every subtle sound.</sentence>
<sentence>Its ears were triangular and pointed, always alert and swiveling to capture faint noises.</sentence>
<sentence>A long, elegant tail, tipped with a slight flick, trailed behind it like a silken ribbon.</sentence>
<sentence>Its body was lean and muscular, conveying a sense of agility and grace.</sentence>
<sentence>When it stretched, its lithe form seemed to extend endlessly.</sentence>
<sentence>Its paws were small and neat, often tucked neatly beneath its body when resting.</sentence>
<sentence>Even its shadow seemed to hold a certain mystique, a darker, more profound version of its physical self.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the color of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur was a tapestry of midnight black, so deep it seemed to absorb all surrounding light.</sentence>
<sentence>Occasionally, a faint sheen of blue or deep purple would glimmer across its coat when it moved.</sentence>
<sentence>There were no patches of white or any other contrasting colors to break the uniform darkness.</sentence>
<sentence>Its sleekness emphasized the intensity of its blackness, making it appear almost liquid.</sentence>
<sentence>The fur was short and dense, giving the impression of a velvet shadow.</sentence>
<sentence>Even in dim light, the cat remained a remarkably solid silhouette against its environment.</sentence>
<sentence>When sunlight hit its fur, it didn't reflect brightly, but rather absorbed the warmth, creating subtle, almost imperceptible highlights.</sentence>
<sentence>Its paws and tail were as intensely black as the rest of its body.</sentence>
<sentence>The darkness of its coat made its emerald green eyes stand out with startling brilliance.</sentence>
<sentence>This cat was a living embodiment of the deepest, most profound shade of black.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the pattern of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur is a tapestry of soft, muted grays and creamy whites.</sentence>
<sentence>These colors blend seamlessly, creating a marbled effect across its body.</sentence>
<sentence>Darker charcoal stripes, like brushstrokes of ink, trace elegant lines along its back and tail.</sentence>
<sentence>These stripes are not uniform; they vary in thickness and intensity, adding depth to the pattern.</sentence>
<sentence>Around the face, the markings become more refined, with delicate smudges framing its bright eyes.</sentence>
<sentence>A distinct white bib spills down its chest, a stark contrast to the deeper hues.</sentence>
<sentence>Its legs are adorned with lighter bands, resembling delicate stockings.</sentence>
<sentence>The tail, long and expressive, is a continuation of the striped pattern, each segment a brushstroke of alternating gray and white.</sentence>
<sentence>Even its ears have subtle darker tips, completing the sophisticated design.</sentence>
<sentence>Overall, the cat's pattern is a beautiful, natural artwork of contrasting shades and fluid lines.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the shape of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a sleek and elongated physique, built for agility and grace.</sentence>
<sentence>Its body was a testament to feline athleticism, with a lithe midsection that could compress and extend effortlessly.</sentence>
<sentence>A graceful curve defined its spine, allowing for remarkable flexibility and a fluid gait.</sentence>
<sentence>The shoulders were well-muscled, hinting at power held in reserve for quick bursts of movement.</sentence>
<sentence>Its hindquarters were slightly more substantial, providing the spring for impressive leaps.</sentence>
<sentence>Long, slender legs tapered to dainty paws, equipped with retractable claws for both stealth and defense.</sentence>
<sentence>The tail was a long, expressive appendage, often held high or used for balance during complex maneuvers.</sentence>
<sentence>Its head was delicately shaped, with a refined muzzle and prominent cheekbones.</sentence>
<sentence>The ears were triangular and alert, constantly swiveling to capture the slightest sound.</sentence>
<sentence>Overall, the cat's form was a harmonious blend of lean muscle, supple joints, and elegant lines.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the what the deer looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a sleek, tawny coat that blends seamlessly with woodland surroundings.</sentence>
<sentence>Its large, liquid brown eyes are incredibly expressive, conveying a sense of gentle alertness.</sentence>
<sentence>Long, slender legs allow for remarkable speed and agility, enabling quick escapes from perceived dangers.</sentence>
<sentence>A delicate, twitching nose constantly sniffs the air, gathering information about its environment.</sentence>
<sentence>Its ears are exceptionally mobile, swiveling independently to pinpoint even the faintest sounds.</sentence>
<sentence>A short, white-undersided tail, often held aloft, serves as a visual alarm signal.</sentence>
<sentence>The muzzle is fine and tapered, giving the face an elegant and refined appearance.</sentence>
<sentence>In males, impressive antlers, often branching, crown the head, adding a majestic and powerful aspect.</sentence>
<sentence>A slender, graceful neck supports the head, allowing for a wide range of motion.</sentence>
<sentence>The overall impression is one of quiet strength and natural beauty.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the appearance of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possessed a coat of a rich, tawny brown, blending seamlessly with the woodland shadows.</sentence>
<sentence>Its body was lean and muscular, built for swift and silent movement through the undergrowth.</sentence>
<sentence>Long, slender legs supported its frame, ending in delicate, cloven hooves.</sentence>
<sentence>A graceful neck flowed into a refined head, topped by a pair of perpetually alert ears.</sentence>
<sentence>Large, dark eyes, fringed with long lashes, held a soft, intelligent gaze.</sentence>
<sentence>A prominent muzzle, often dusted with the earth, twitched as it sampled the air.</sentence>
<sentence>The tail, a small, white flag, was held aloft when startled, a fleeting signal of alarm.</sentence>
<sentence>If a buck, magnificent antlers, like gnarled branches, would crown its head, their size and form indicative of age and health.</sentence>
<sentence>Even without antlers, a doe carried an aura of quiet dignity and wild beauty.</sentence>
<sentence>The overall impression was one of exquisite wildness, a creature perfectly adapted to its natural environment.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the color of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat was a tapestry of earthy tones, primarily a rich, warm brown.</sentence>
<sentence>This brown wasn't a uniform shade, but rather a complex blend of lighter russets and deeper, almost chocolate undertones.</sentence>
<sentence>Along its flanks, the color softened to a lighter, more tawny hue, hinting at the dryness of summer grasses.</sentence>
<sentence>Its legs, especially the lower portions, were a paler, almost sandy brown.</sentence>
<sentence>A striking contrast was presented by the pure white of its underbelly and the soft tuft beneath its tail.</sentence>
<sentence>Even its ears displayed subtle variations, featuring a lighter inner surface against the darker outer coat.</sentence>
<sentence>In the dappled sunlight, its fur seemed to shimmer, revealing hints of reddish-gold like dried leaves.</sentence>
<sentence>The muzzle area was often a darker, almost blackish-brown, offering a focal point to its face.</sentence>
<sentence>During winter months, the coat would often deepen to a richer, less faded brown, offering better camouflage against snow.</sentence>
<sentence>Overall, the deer's coloration was a masterful example of natural adaptation, blending seamlessly with its woodland surroundings.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the pattern of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dappled pattern of a young deer, known as a fawn, provides excellent camouflage.</sentence>
<sentence>These spots are typically a light tan or white, contrasting with the darker brown of its coat.</sentence>
<sentence>The spots are not uniform; they vary in size and distribution across the fawn's body.</sentence>
<sentence>They are most concentrated along the back and sides, fading towards the belly.</sentence>
<sentence>This coloration helps break up the fawn's outline, making it harder for predators to detect.</sentence>
<sentence>As the deer matures, these distinctive spots gradually disappear.</sentence>
<sentence>The adult deer's coat becomes a more uniform reddish-brown in the summer and a grayish-brown in the winter.</sentence>
<sentence>While the spots are gone, subtle variations in shading may still exist on the adult coat.</sentence>
<sentence>The transition from spotted fawn to unspotted adult is a clear indicator of age and development.</sentence>
<sentence>This visual change reflects the deer's evolving needs for concealment and survival as it grows.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the shape of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses an elegant, elongated body that tapers towards its hindquarters.</sentence>
<sentence>Its legs are remarkably slender and long, built for swift movement through varied terrain.</sentence>
<sentence>A graceful neck arches upwards, supporting a refined head.</sentence>
<sentence>The head itself is characterized by a delicate muzzle and large, expressive eyes.</sentence>
<sentence>From its brow, often adorned by antlers in males, emerge two pointed ears that are highly sensitive to sound.</sentence>
<sentence>The deer's back is a gently sloping line, contributing to its streamlined silhouette.</sentence>
<sentence>A bushy tail, typically held high or flicked, adds a distinctive punctuation mark to its rear profile.</sentence>
<sentence>Its chest is deep and powerful, hinting at the musculature required for endurance.</sentence>
<sentence>The shoulders are well-defined, providing a strong base for the front limbs.</sentence>
<sentence>Overall, the deer's shape is a testament to natural selection, embodying both agility and a captivating wild beauty.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the what the dog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog boasts a coat of thick, luxurious fur that shimmers with a golden hue under the sunlight.</sentence>
<sentence>Its ears are long and floppy, often hanging down to just past its jawline.</sentence>
<sentence>Deep, soulful brown eyes peer out from beneath a gently sloping forehead, conveying a sense of calm intelligence.</sentence>
<sentence>A sturdy, muscular build suggests an athletic and robust nature.</sentence>
<sentence>Its tail is long and feathery, typically carried with a gentle wag that expresses contentment.</sentence>
<sentence>The muzzle is moderately long and tapers slightly towards a wet, black nose that twitches with curiosity.</sentence>
<sentence>Paws are well-padded and substantial, giving it a firm stance whether standing or moving.</sentence>
<sentence>Its overall expression is friendly and approachable, with a hint of playful eagerness.</sentence>
<sentence>A distinguished patch of white fur graces its chest, like a snowy bib.</sentence>
<sentence>The dog's silhouette is both elegant and powerful, a striking yet gentle presence.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the appearance of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a coat of the deepest, richest chocolate, so dark it almost appeared black in dim light.</sentence>
<sentence>His fur was surprisingly short and sleek, lying smoothly against his muscular frame.</sentence>
<sentence>His ears were large and floppy, hanging elegantly down past his jawline, often twitching with interest.</sentence>
<sentence>A broad, intelligent head sat atop a strong neck, giving him a noble and alert expression.</sentence>
<sentence>His eyes were a striking amber, intelligent and full of a gentle curiosity.</sentence>
<sentence>A surprisingly long, whip-like tail, also covered in the same velvety chocolate fur, wagged with enthusiastic abandon.</sentence>
<sentence>His paws were broad and sturdy, providing a solid foundation for his powerful build.</sentence>
<sentence>A slight dusting of grey was beginning to appear around his muzzle, hinting at a mature and dignified age.</sentence>
<sentence>He had a well-defined chest, suggesting a breed built for endurance and activity.</sentence>
<sentence>The overall impression was one of handsome athleticism and an undeniable, warm presence.</sentence>"
