dataset,class_name,prompt,content
CIFAR10,bird,"Use 10 sentences to describe the what the bird looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird possessed a coat of iridescent emerald feathers that shimmered with every movement.</sentence>
<sentence>Its wings, when stretched, revealed elegant arcs of deep sapphire, tipped with streaks of pure white.</sentence>
<sentence>A slender, ebony beak curved gracefully downwards, perfectly adapted for probing nectar.</sentence>
<sentence>Two large, intelligent eyes, the color of polished obsidian, gleamed with a keen awareness.</sentence>
<sentence>A delicate crest of fiery crimson feathers adorned its head, adding a striking contrast to its vibrant plumage.</sentence>
<sentence>Its chest was a soft, velvety peach, creating a warm, inviting hue.</sentence>
<sentence>Long, wispy tail feathers, a gradient of violet and gold, trailed artistically behind it.</sentence>
<sentence>Tiny, clawed feet, the color of aged bark, provided a secure grip on branches.</sentence>
<sentence>The overall impression was one of exquisite beauty and delicate artistry.</sentence>
<sentence>Its small, compact body was perfectly proportioned, suggesting agility and swift flight.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the appearance of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird was a symphony of earthy browns and mottled grays, its plumage expertly camouflaged against the forest floor.</sentence>
<sentence>Its body was compact and robust, suggesting a creature built for swift, low flight.</sentence>
<sentence>A distinctive crown of darker feathers, almost like a tiny helmet, adorned its head.</sentence>
<sentence>Its eyes were a sharp, intelligent black, constantly scanning its surroundings with a keen gaze.</sentence>
<sentence>Fine, feathery bristles framed its beak, giving it a slightly bristly, determined appearance.</sentence>
<sentence>The tail feathers were relatively short, fanned out slightly as it hopped with surprising agility.</sentence>
<sentence>Thin, dark legs, scaled like reptile skin, ended in delicate claws adapted for gripping branches.</sentence>
<sentence>Subtle streaks of lighter tan broke up the darker tones on its wings, hinting at the intricate patterns beneath.</sentence>
<sentence>When it tilted its head, a faint iridescence might have shimmered on its neck feathers, though it was elusive.</sentence>
<sentence>Overall, it presented a picture of understated beauty, a wild organism perfectly suited to its environment.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the color of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's plumage was a vibrant, iridescent spectacle.</sentence>
<sentence>Deep sapphire blues shimmered along its back and wings.</sentence>
<sentence>These blues transitioned into emerald greens on its chest, like a polished gemstone.</sentence>
<sentence>A striking crimson patch adorned its throat, a fiery contrast to the cooler tones.</sentence>
<sentence>Its head was capped with a rich, velvety black, accentuating its sharp, intelligent eyes.</sentence>
<sentence>Flecks of golden yellow were subtly woven into its tail feathers, catching the light with every flutter.</sentence>
<sentence>The underside of its belly was a softer, almost pearly white, providing a delicate balance.</sentence>
<sentence>When it moved, the colors seemed to shift and blend, creating a mesmerizing, almost kaleidoscopic effect.</sentence>
<sentence>The intensity of the colors suggested a creature of striking beauty and vitality.</sentence>
<sentence>Each hue was distinct yet harmoniously integrated, painting a living masterpiece.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the pattern of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird exhibits a striking pattern of alternating dark and light bands across its wings.</sentence>
<sentence>These bands are sharply defined, creating a visually dynamic effect when the bird is in flight.</sentence>
<sentence>Its chest is a soft, creamy white, providing a stark contrast to the bolder markings elsewhere.</sentence>
<sentence>The back of the bird is primarily a deep, velvety black.</sentence>
<sentence>However, this black is broken by a scattering of iridescent blue speckles that catch the light.</sentence>
<sentence>The tail feathers are long and elegantly tapered, each tipped with a small, stark white crescent.</sentence>
<sentence>Around the eyes, a thin, dark ring gives the impression of a keen, observant gaze.</sentence>
<sentence>The legs are a muted olive green, blending subtly with their surroundings.</sentence>
<sentence>A thin, almost imperceptible line of pale grey runs down the center of the bird's throat.</sentence>
<sentence>Overall, the pattern is one of bold contrast and subtle detail, making the bird easily recognizable.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird possessed a slender and streamlined body, built for swift flight.</sentence>
<sentence>Its torso was elegantly elongated, tapering towards a more compact tail.</sentence>
<sentence>A long, pointed beak, sharp and narrow, extended from its head.</sentence>
<sentence>The neck was noticeably long and graceful, allowing for a wide range of head movement.</sentence>
<sentence>Its wings were broad and somewhat angular, with a distinct taper towards the tips.</sentence>
<sentence>The tail feathers were long and forked, creating a V-shape when spread.</sentence>
<sentence>Delicate, spindly legs supported the avian form, ending in sharp, grasping claws.</sentence>
<sentence>The head itself was relatively small and oval-shaped, blending smoothly into the neck.</sentence>
<sentence>Overall, the bird's silhouette was one of aerodynamic efficiency and delicate grace.</sentence>
<sentence>There was a certain lightness to its structure, suggesting an effortless presence in the air.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a sleek, glossy coat of midnight black, so dark it seemed to absorb all light.</sentence>
<sentence>Its eyes, large and almond-shaped, were a striking emerald green, flecked with hints of gold.</sentence>
<sentence>A delicate pink nose sat prominently between its whiskers, which were long and white, twitching with curiosity.</sentence>
<sentence>Its ears were pointed and alert, catching even the faintest of sounds.</sentence>
<sentence>A slender, graceful body was supported by elegant, well-muscled legs.</sentence>
<sentence>The hind legs were slightly more powerful, hinting at its agility and ability to leap.</sentence>
<sentence>A long, expressive tail, tipped with a slight curve, swished with a gentle rhythm.</sentence>
<sentence>Tiny, soft paw pads, a delicate shade of rose, were barely visible when it walked.</sentence>
<sentence>Its face had a naturally regal and slightly aloof expression, framed by subtle tufts of fur.</sentence>
<sentence>Overall, it was a picture of refined feline beauty, exuding an aura of quiet confidence.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possessed a coat of sleek, obsidian fur that shimmered under the light.</sentence>
<sentence>Its eyes, large and almond-shaped, were the color of molten emeralds, holding an almost intelligent gaze.</sentence>
<sentence>A delicate pink nose twitched curiously, constantly taking in its surroundings.</sentence>
<sentence>Long, white whiskers fanned out from either side of its muzzle, adding an air of elegance.</sentence>
<sentence>Its ears were tall and pointed, swiveling independently to catch the faintest sound.</sentence>
<sentence>A slender, whip-like tail, adorned with the same velvety black fur, swayed with a gentle rhythm.</sentence>
<sentence>Each paw was tipped with needle-sharp claws, usually retracted but capable of swift extension.</sentence>
<sentence>The cat's physique was lithe and muscular, suggesting agility and speed.</sentence>
<sentence>A soft, almost imperceptible ruff of fur was visible around its neck.</sentence>
<sentence>Overall, it presented a picture of striking, enigmatic beauty, a creature of midnight shadow and emerald fire.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the color of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur was a deep, velvety black, absorbing the surrounding light.</sentence>
<sentence>Tiny flecks of midnight blue seemed to shimmer within its coat when it moved.</sentence>
<sentence>Its paws were tipped with the same intense darkness, leaving no trace on the floor.</sentence>
<sentence>A subtle hint of charcoal added depth to the otherwise uniform blackness.</sentence>
<sentence>The color was so rich it almost appeared to be an absence of light itself.</sentence>
<sentence>Its ears, pointed and sharp, were the same inky shade as the rest of its body.</sentence>
<sentence>Even its whiskers, thin and delicate, were a stark, ebony hue.</sentence>
<sentence>The color was mesmerizing, a canvas of midnight hues.</sentence>
<sentence>There were no lighter markings, no stripes or spots to interrupt the pure blackness.</sentence>
<sentence>It possessed the enigmatic darkness of a moonless night.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the pattern of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's fur displays a vibrant tapestry of ginger, cream, and white.</sentence>
<sentence>Darker orange stripes, like brushstrokes of burnt sienna, traverse its body.</sentence>
<sentence>These stripes are most pronounced along its back and tail, forming distinct bands.</sentence>
<sentence>Patches of soft, creamy white adorn its chest and belly, a stark contrast to the warmer tones.</sentence>
<sentence>Its paws are tipped with brilliant white mittens, giving it a perpetually clean appearance.</sentence>
<sentence>A delicate, almost marbled pattern can be observed where the orange and cream hues blend on its face.</sentence>
<sentence>The tail exhibits a classic ringed appearance, with alternating shades of deep orange and lighter ginger.</sentence>
<sentence>Even its ears have a subtle mottling, with faint orange markings on the inside.</sentence>
<sentence>The overall effect is one of warmth and gentle complexity, a beautiful natural design.</sentence>
<sentence>Each marking contributes to a unique and captivating mosaic on the feline's coat.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the shape of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses an undeniably graceful and lithe form, suggesting agility and swift movement.</sentence>
<sentence>Its body is elongated, tapering from broad shoulders to a slender, flexible spine.</sentence>
<sentence>A gentle curve defines its back, often arching in moments of stretching or playful exploration.</sentence>
<sentence>Four slender legs, with paws tucked neatly underneath, support its compact torso.</sentence>
<sentence>The head, proportionate to its body, is often rounded with delicate features.</sentence>
<sentence>Its ears are typically triangular and expressive, capable of swiveling independently to capture sound.</sentence>
<sentence>A long, flowing tail, sometimes held high or elegantly draped, adds to its overall silhouette and balance.</sentence>
<sentence>Muscles ripple beneath its sleek fur, hinting at the underlying strength and power it possesses.</sentence>
<sentence>When resting, it can curl into a remarkably compact ball, showcasing its ability to contort its body.</sentence>
<sentence>Even in stillness, the cat's shape conveys an inherent elegance and readiness for action.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the what the deer looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a coat of a warm, tawny brown, which blends seamlessly with woodland surroundings.</sentence>
<sentence>Its large, liquid eyes, a deep, intelligent brown, are fringed with long, dark lashes.</sentence>
<sentence>A slender, elegant neck supports its graceful head, which is often held alert and curious.</sentence>
<sentence>A distinguishing feature of the male deer, the buck, are its impressive antlers, which branch outwards in majestic symmetry.</sentence>
<sentence>These antlers, varying in size and complexity, are typically a speckled grey or brown.</sentence>
<sentence>The deer's ears are large and mobile, constantly swiveling to catch the slightest sound.</sentence>
<sentence>Its body is lean and muscular, built for swift escapes through dense undergrowth.</sentence>
<sentence>Delicate legs, long and agile, end in cloven hooves that leave distinct imprints in soft earth.</sentence>
<sentence>A relatively short, white-tipped tail is often raised as a warning signal when the deer is startled.</sentence>
<sentence>The muzzle is dark and damp, with sensitive nostrils that constantly test the air for scent.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the appearance of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possessed a coat of rich, russet-brown, blending seamlessly with the forest floor.</sentence>
<sentence>Its slender legs, tipped with delicate hooves, allowed for silent and graceful movement through the undergrowth.</sentence>
<sentence>A long, elegant tail, often held aloft in curiosity or alarm, was tipped with a distinctive white underside.</sentence>
<sentence>Large, liquid brown eyes, framed by long, dark lashes, conveyed a sense of gentle awareness and wariness.</sentence>
<sentence>Its ears, surprisingly large and mobile, twitched independently, constantly scanning for the slightest sound.</sentence>
<sentence>A delicate muzzle, soft and dark, tapered to a wet, black nose that quivered with discerning scent.</sentence>
<sentence>The head was held high on a graceful neck, giving it an air of noble posture.</sentence>
<sentence>In mature males, magnificent antlers, a testament to their strength and age, branched proudly towards the sky.</sentence>
<sentence>The overall physique was lean and athletic, built for swift escape and enduring journeys.</sentence>
<sentence>A subtle sheen to its fur hinted at the health and vitality of this wild creature.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the color of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat was a rich, warm brown, reminiscent of freshly turned earth.</sentence>
<sentence>Subtle hints of russet flickered along its flanks, especially where the sunlight caught its fur.</sentence>
<sentence>Its underbelly, a creamy white, provided a soft contrast to the deeper tones of its back and legs.</sentence>
<sentence>Individual hairs, close up, revealed a delicate banding of lighter and darker shades, creating a natural camouflage.</sentence>
<sentence>In the dappled shade of the forest, the brown deepened, becoming almost a dark chocolate.</sentence>
<sentence>When it moved, its coat seemed to shimmer, a testament to its healthy, sleek condition.</sentence>
<sentence>The fine fur on its ears was a lighter, more muted brown, almost fawn-like.</sentence>
<sentence>Its legs, particularly the lower portions, often appeared a slightly grayer shade of brown, especially when wet.</sentence>
<sentence>The overall impression was of an earthy, natural hue, perfectly suited to its woodland habitat.</sentence>
<sentence>This quintessential deer color spoke of the wild, a comforting and familiar sight in the natural world.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the pattern of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer exhibits a gentle, rhythmic gait as it moves through the meadow.</sentence>
<sentence>Its steps are light and deliberate, barely disturbing the fallen leaves.</sentence>
<sentence>A subtle flick of its tail punctuates its progress, a silent communication.</sentence>
<sentence>Its head bobs slightly with each stride, an instinctive adjustment for balance.</sentence>
<sentence>The deer's pattern is one of alert exploration, constantly scanning its surroundings.</sentence>
<sentence>Periods of stillness, where it freezes mid-step, are interspersed with its fluid movement.</sentence>
<sentence>It often follows established trails, demonstrating an ingrained knowledge of its territory.</word>
<sentence>The pattern includes a series of cautious pauses and then a sudden, swift rush forward.</sentence>
<sentence>Its movements are characterized by an unassuming grace, a natural elegance.</sentence>
<sentence>Overall, the deer's pattern is a harmonious blend of vigilance, instinct, and quiet passage through its environment.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the shape of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses an elegant, elongated body built for graceful movement.</sentence>
<sentence>Its frame is lean and athletic, suggesting agility and speed.</sentence>
<sentence>The legs are notably long and slender, tapering to delicate hooves.</sentence>
<sentence>A muscular neck supports a beautifully formed head, often held high.</sentence>
<sentence>The torso is deep through the chest, providing ample space for its organs.</sentence>
<sentence>A relatively short, often uplifted tail adds a touch of visual punctuation.</sentence>
<sentence>The shoulders and hindquarters are powerfully muscled, indicating strength for leaping and running.</sentence>
<sentence>Its outline is smooth and flowing, with few sharp angles.</sentence>
<sentence>The deer's overall shape is a testament to efficient design for life in diverse habitats.</sentence>
<sentence>This sculpted form allows it to blend seamlessly into its natural surroundings.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the what the dog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","Here are 10 sentences describing a dog's appearance:

<sentence>The dog possessed a sleek, black coat that gleamed under the sunlight.</sentence>
<sentence>Its ears were long and floppy, framing a broad, intelligent face.</sentence>
<sentence>Two bright, amber eyes held a gentle and curious expression.</sentence>
<sentence>A sturdy, muscular build suggested both strength and agility.</sentence>
<sentence>Its tail was moderately long, often held with a cheerful wag.</sentence>
<sentence>The paws were well-padded, suited for long walks and playful romps.</sentence>
<sentence>A white blaze ran down its chest, adding a distinctive mark.</sentence>
<sentence>Its muzzle was slightly elongated, with a damp, black nose.</sentence>
<sentence>The fur on its legs was a touch shaggier, hinting at a robust heritage.</sentence>
<sentence>Overall, it presented a handsome and friendly canine appearance.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the appearance of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a thick, luxuriant coat of a deep, burnished copper color.</sentence>
<sentence>His ears were large and floppy, hanging down past his jawline with a gentle curve.</sentence>
<sentence>A strong, muscular build suggested both power and agility.</sentence>
<sentence>His muzzle was broad and expressive, tapering slightly to a wet, black nose.</sentence>
<sentence>Deep-set, intelligent brown eyes held a warm and gentle gaze.</sentence>
<sentence>His tail was long and bushy, carried with a happy, sweeping motion.</sentence>
<sentence>White markings adorned his chest, creating a striking contrast with his coppery fur.</sentence>
<sentence>His paws were substantial and well-padded, indicating a robust physicality.</sentence>
<sentence>A slight wrinkle above his nose gave him a perpetually thoughtful, yet endearing, expression.</sentence>
<sentence>Overall, he presented a handsome and robust figure, exuding an aura of friendly strength.</sentence>"
