dataset,class_name,prompt,content
CIFAR10,bird,"Use 10 sentences to describe the what the bird looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird is a stunning display of deep emerald green plumage.</sentence>
<sentence>Its head is adorned with a crest of vibrant crimson feathers, fanning out impressively.</sentence>
<sentence>Two long, slender tail feathers, tipped with iridescent blue, trail gracefully behind it.</sentence>
<sentence>Its beak is short and curved, a glossy ebony color that contrasts sharply with its bright body.</sentence>
<sentence>The bird's eyes are small, beady, and a piercing, intelligent black.</sentence>
<sentence>Its legs are thin and a dusky grey, with sharp claws gripping its perch.</sentence>
<sentence>When its wings are extended, a flash of sapphire blue is visible on the underside.</sentence>
<sentence>The bird possesses a surprisingly compact and agile body, built for swift movement.</sentence>
<sentence>Tiny, almost invisible downy feathers peek out around its neck, a soft counterpoint to its bold colors.</sentence>
<sentence>Overall, it presents a jewel-like appearance, both delicate and strikingly brilliant.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the appearance of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird displayed a striking plumage of iridescent blues and greens, shimmering with every subtle movement.</sentence>
<sentence>Its body was slender and elongated, with a gracefully arched neck.</sentence>
<sentence>A delicate crest of feathers, tipped with a vibrant crimson, crowned its head.</sentence>
<sentence>Wide, intelligent eyes, dark as obsidian, peered out from beneath perfectly formed brows.</sentence>
<sentence>Its beak was slender and slightly curved, a sharp contrast to its otherwise rounded head.</sentence>
<sentence>Long, flowing tail feathers, edged with a pearly white, trailed behind like silken ribbons.</sentence>
<sentence>The bird's legs were thin and dark, with sharp, delicate claws that offered a firm grip.</sentence>
<sentence>When it perched, it appeared almost impossibly regal, a living jewel against the foliage.</sentence>
<sentence>The underside of its wings revealed a softer, creamy white, offering a visual respite from the vibrant upper colors.</sentence>
<sentence>Each feather seemed meticulously placed, contributing to an overall impression of exquisite natural artistry.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the color of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird's plumage was a vibrant tapestry of emerald and sapphire.</sentence>
<sentence>Its back shimmered with the deep, rich hue of an amethyst.</sentence>
<sentence>Underneath, a delicate wash of sunset orange softened the bold colors.</sentence>
<sentence>Feather tips on its wings caught the light, revealing flashes of a fiery ruby.</sentence>
<sentence>A subtle streak of pearlescent white traced a line from its eye to its beak.</sentence>
<sentence>The tail feathers displayed a gradient from a deep, velvety indigo to a lighter, sky blue.</sentence>
<sentence>Its chest boasted a soft, dove grey, providing a gentle contrast.</sentence>
<sentence>Even the shadows on its underbelly held a hint of mysterious, dark teal.</sentence>
<sentence>Each individual feather seemed to hold multiple shades, shifting with every turn.</sentence>
<sentence>The overall impression was one of dazzling, jewel-toned beauty.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the pattern of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The bird exhibits a striking pattern of contrasting colors.</sentence>
<sentence>Its upper plumage is dominated by a deep, velvety black.</sentence>
<sentence>This dark coloration extends across its wings and back, creating a formidable silhouette.</sentence>
<sentence>In dramatic contrast, the underside of the bird is a vibrant, fiery orange.</sentence>
<sentence>This bright hue is particularly prominent on its chest and belly.</sentence>
<sentence>A sharp line of demarcation separates the black of its back from the orange of its breast.</sentence>
<sentence>The tail feathers are a blend of black and orange, often with delicate tipping.</sentence>
<sentence>Around its eyes, there are small, circular patches of pure white, adding a touch of unexpected detail.</sentence>
<sentence>The legs and beak are a uniform dark grey, blending seamlessly with its darker features.</sentence>
<sentence>Overall, the bird's pattern is an eye-catching display of bold, nature-inspired artistry.</sentence>"
CIFAR10,bird,"Use 10 sentences to describe the the shape of the bird:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>Its body is a compact, rounded oval, suggesting a stocky build.</sentence>
<sentence>A short, almost vestigial tail tapers to a blunt end.</sentence>
<sentence>The neck is relatively short and thick, blending seamlessly into its robust torso.</sentence>
<sentence>Its head is small and proportionally round, giving it a somewhat neat appearance.</sentence>
<sentence>A short, conical beak juts out from the front of its head, built for pecking.</sentence>
<sentence>The wings are broad and rounded, likely adapted for short, powerful bursts of flight.</sentence>
<sentence>Legs are short and stout, ending in sturdy, widely splayed feet.</sentence>
<sentence>There's a noticeable plumpness to its overall silhouette.</sentence>
<sentence>The bird appears to be built for endurance rather than speed.</sentence>
<sentence>In essence, it possesses a compact, rounded, and somewhat stocky form.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the what the cat looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses a sleek, midnight-black coat that seems to absorb all available light.</sentence>
<sentence>Its eyes are large, emerald-green orbs that gleam with an intelligent, almost knowing, intensity.</sentence>
<sentence>Beneath the dark fur, a lean and muscular build suggests agility and a powerful hunter's grace.</sentence>
<sentence>Its ears are sharply pointed and constantly twitch, sensing the slightest sound in its environment.</sentence>
<sentence>A long, slender tail arches elegantly behind it, often swaying with a confident rhythm.</sentence>
<sentence>Tiny, pink paw pads peek out from beneath its dark furred feet.</sentence>
<sentence>Its whiskers are long and white, fanning out from its muzzle like delicate antennae.</sentence>
<sentence>The bridge of its small, triangular nose is a soft, velvety black.</sentence>
<sentence>When relaxed, its body forms a graceful, flowing curve.</sentence>
<sentence>Even in repose, there's an air of regal beauty about this striking feline.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the appearance of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>This feline possesses a coat of the deepest ebony, so dark it seems to absorb the very light around it.</sentence>
<sentence>Each strand of fur is incredibly sleek and short, giving it a polished, almost velvety appearance.</sentence>
<sentence>Its eyes are large and round, the color of vibrant emeralds that glow with an intelligent intensity.</sentence>
<sentence>Beneath those captivating eyes, a delicate pink nose sits, contrasting softly with its dark muzzle.</sentence>
<sentence>Long, sensitive whiskers, stark white against its black face, twitch with every subtle movement.</sentence>
<sentence>Its body is lithe and athletic, built for silent grace and astonishing agility.</sentence>
<sentence>A long, expressive tail, equally black and tapered, swishes with elegant deliberation.</sentence>
<sentence>Its ears are sharply pointed and alert, constantly swiveling to catch the slightest sound.</sentence>
<sentence>The paw pads are a soft, dusky rose, peeking out from under its dark fur as it walks.</sentence>
<sentence>Overall, the cat presents an image of sophisticated mystery, a creature of shadow and striking beauty.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the color of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat boasts a coat of midnight black, deep and rich like a moonless night sky.</sentence>
<sentence>Tiny flecks of silver shimmer within its fur, catching the light like distant stars.</sentence>
<sentence>Its whiskers are stark white, a delicate contrast against its dark muzzle.</sentence>
<sentence>When the sun hits it just right, hints of an indigo hue can be observed, adding depth to its blackness.</sentence>
<sentence>The fur itself is dense and soft, an alluring velvet texture.</sentence>
<sentence>Its large, almond-shaped eyes are a striking emerald green, piercing and intelligent.</sentence>
<sentence>The pads of its paws are a soft, dusty rose color, a surprising touch of warmth.</sentence>
<sentence>Even in dim lighting, its fur absorbs the shadows, making it seem to melt into its surroundings.</sentence>
<sentence>The color is uniform across its body, with no discernible patches or stripes.</sentence>
<sentence>It is a cat painted in the deepest of hues, a creature of elegant obsidian beauty.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the pattern of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat's coat is a tapestry of soft grays and creamy whites.</sentence>
<sentence>A delicate charcoal gray forms the majority of its fur, creating a muted, shadowy effect.</sentence>
<sentence>Across its back and down its sides, subtle stripes of a darker, almost black, gray appear.</sentence>
<sentence>These stripes are not bold or defined, but rather blend softly into the lighter base coat.</sentence>
<sentence>Its belly and chest are a pristine, milky white, a stark and charming contrast.</sentence>
<sentence>The tips of its ears and the pads of its paws also showcase this bright white hue.</sentence>
<sentence>A faint dusting of white can be seen around its muzzle, giving it a gentle, almost distinguished appearance.</sentence>
<sentence>The tail is a continuation of the gray and white pattern, with subtle banding throughout its length.</sentence>
<sentence>There's a faint tabby marking evident in the darker stripes, hinting at classic feline ancestry.</sentence>
<sentence>Overall, the cat's pattern is a sophisticated blend of soft grays and bright whites, creating a visually appealing and harmonious look.</sentence>"
CIFAR10,cat,"Use 10 sentences to describe the the shape of the cat:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The cat possesses a lithe and elongated body, suggesting agility and grace.</sentence>
<sentence>Its spine is remarkably flexible, allowing for an impressive range of motion and contortions.</sentence>
<sentence>A slender neck connects its elegant head to its graceful torso.</sentence>
<sentence>The legs are finely muscled and proportionate to its frame, ending in soft, padded paws.</sentence>
<sentence>Its tail is typically long and expressive, often used to communicate mood and balance.</sentence>
<sentence>The overall silhouette is one of sleekness, with no excessive bulk or awkward angles.</sentence>
<sentence>When at rest, the cat often curls into a compact, almost perfect circle, highlighting its inherent roundness.</sentence>
<sentence>Muscles ripple subtly beneath its fur, hinting at underlying strength and readiness.</sentence>
<sentence>The head is comparatively well-defined, with a distinct muzzle and prominent brow.</sentence>
<sentence>Even in repose, the cat's form conveys an innate sense of poise and natural elegance.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the what the deer looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possessed a sleek, tawny coat that blended seamlessly with the forest floor.</sentence>
<sentence>Its body was lean and muscular, built for swift escape.</sentence>
<sentence>Large, dark eyes, fringed with long lashes, held a gentle and watchful expression.</sentence>
<sentence>Delicate, pointed ears twitched constantly, capturing the faintest sounds.</sentence>
<sentence>A slender, elegant neck supported its alert head.</sentence>
<sentence>Its muzzle was soft and dark, often flecked with dew from foraging.</sentence>
<sentence>The legs were long and finely sculpted, promising incredible speed and agility.</sentence>
<sentence>A small, white-flecked tail, often held aloft in alarm, was a striking contrast to its body.</sentence>
<sentence>In males, a majestic rack of antlers, branching elegantly, added a regal aura.</sentence>
<sentence>Even without antlers, the deer exuded an undeniable grace and wild beauty.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the appearance of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer stood with an ethereal grace, its slender legs like polished ebony.</sentence>
<sentence>Its coat was a rich, earthy brown, dappled with lighter shades that blended seamlessly with the forest floor.</sentence>
<sentence>Large, liquid eyes, dark as midnight, surveyed its surroundings with a quiet intelligence.</sentence>
<sentence>Each ear, delicately pointed, twitched independently, catching the slightest rustle of leaves.</sentence>
<sentence>A prominent muzzle, soft and velvety to the touch, hinted at its herbivorous nature.</sentence>
<sentence>The animal's neck was long and elegant, arching gracefully as it held its head high.</sentence>
<sentence>A faint, almost invisible dewlap hung beneath its chin, a subtle detail of its form.</sentence>
<sentence>Its tail, short and white on the underside, was held alert, ready to signal danger.</sentence>
<sentence>Muscles rippled beneath its hide with every subtle shift, showcasing a lean, powerful physique.</sentence>
<sentence>The overall impression was one of wild beauty, an embodiment of the untamed wilderness.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the color of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat was a rich, earthy brown, reminiscent of freshly turned soil.</sentence>
<sentence>This primary hue was not uniform, however, displaying subtle variations that gave it depth.</sentence>
<sentence>Along its back, the brown deepened to a darker, almost umber shade.</sentence>
<sentence>Towards its belly and legs, the color softened, lightening to a warm, fawn-like beige.</sentence>
<sentence>A dusting of russet, particularly noticeable on its flanks, added a touch of warmth to the overall tone.</sentence>
<sentence>In certain lights, fleeting hints of auburn seemed to shimmer within the strands of its fur.</sentence>
<sentence>The undersides of its tail flashed a creamy white, a stark and beautiful contrast.</sentence>
<sentence>Its ears, while matching the general brown, often had lighter, almost tan edges.</sentence>
<sentence>The subtle mottling of darker and lighter shades provided excellent camouflage against the woodland backdrop.</sentence>
<sentence>Overall, the deer's coloring was a masterclass in natural blending, a symphony of earth tones.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the pattern of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer's coat exhibited a striking pattern of dappled white spots against a rich brown background.</sentence>
<sentence>These spots were not uniformly distributed, but rather clustered in irregular shapes across its flanks and back.</sentence>
<sentence>Beneath the body, the fur transitioned to a lighter, almost cream color, creating a distinct contrast.</sentence>
<sentence>On the legs, the spots became more elongated and less dense, tapering down towards the hooves.</sentence>
<sentence>The neck and head displayed a more muted pattern, with fewer, smaller speckles that blended seamlessly with the surrounding fur.</sentence>
<sentence>A subtle dark stripe ran along the deer's spine, breaking up the otherwise consistent coloration.</sentence>
<sentence>The tail was a fascinating study in contrast, featuring a prominent white underside that was often raised in alarm.</sentence>
<sentence>Around the eyes, there were lighter rings, giving the impression of a gentle, observant gaze.</sentence>
<sentence>The overall impression was one of natural camouflage, designed to blend with the dappled sunlight filtering through the forest canopy.</sentence>
<sentence>This unique pattern provided an effective disguise, both in stillness and in swift motion.</sentence>"
CIFAR10,deer,"Use 10 sentences to describe the the shape of the deer:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The deer possesses a graceful and lithe physique, built for swift motion through its woodland habitat.</sentence>
<sentence>Its body is lean and muscular, with long, slender legs that allow for impressive leaps and rapid sprints.</sentence>
<sentence>A well-defined neck supports its elegant head, which is often held high, surveying its surroundings.</sentence>
<sentence>The torso is elongated and streamlined, contributing to its aerodynamic appearance.</sentence>
<sentence>A bushy tail, often held aloft when alarmed, adds a distinctive flair to its hindquarters.</sentence>
<sentence>The deer's back is relatively straight, sloping gently towards its hind legs.</sentence>
<sentence>Its chest is deep, housing a robust cardiovascular system for endurance.</sentence>
<sentence>The shoulders and hindquarters are well-muscled, providing power for movement and escape.</sentence>
<sentence>Delicate, refined features characterize its head, including large, expressive eyes and pointed ears.</sentence>
<sentence>Overall, the deer's shape embodies a perfect blend of strength, agility, and natural beauty.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the what the dog looks like:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog is a medium-sized breed with a robust, muscular build.</sentence>
<sentence>Its coat is a striking combination of deep sable and rich tan, creating a beautiful contrast.</sentence>
<sentence>The fur is medium in length, slightly wiry to the touch, and appears well-groomed.</sentence>
<sentence>Its head is broad and elegantly shaped, with a noble and intelligent expression.</sentence>
<sentence>The ears are set high and are triangular, often held erect with a slight forward tilt.</sentence>
<sentence>Large, dark brown eyes convey a sense of alertness and deep affection.</sentence>
<sentence>A strong, straight muzzle tapers slightly towards a black nose.</sentence>
<sentence>Its tail is carried moderately high, often with a gentle curve.</sentence>
<sentence>Sturdy, well-proportioned legs support its powerful frame.</sentence>
<sentence>Overall, the dog possesses an athletic yet handsome appearance that commands attention.</sentence>"
CIFAR10,dog,"Use 10 sentences to describe the the appearance of the dog:

Your ouput should be in the following format:
<sentence>sentence 1</sentence>
<sentence>sentence 2</sentence>
...
<sentence>sentence 10</sentence>","<sentence>The dog possessed a magnificent coat of a deep sable hue, so dark it seemed to absorb the sunlight.</sentence>
<sentence>Its fur was thick and luxuriant, especially around its neck, forming a handsome ruff.</sentence>
<sentence>Two large, intelligent eyes, the color of rich amber, peered out from under slightly furrowed brows.</sentence>
<sentence>A strong, wedge-shaped head tapered to a refined muzzle, giving it an air of noble alertness.</sentence>
<sentence>Its ears were of medium size, triangular in shape, and stood erect with a slight forward tilt.</sentence>
<sentence>A well-defined black nose sat proudly at the end of its snout, hinting at a keen sense of smell.</sentence>
<sentence>The dog's build was robust and muscular, conveying a sense of power and agility.</sentence>
<sentence>Its tail, carried with confidence, was moderately long and tapered, often held with a gentle curve.</sentence>
<sentence>Clean, defined lines characterized its sleek, athletic body, free from any excess bulk.</sentence>
<sentence>Overall, the dog presented a striking and dignified appearance, exuding both strength and a gentle nature.</sentence>"
